"SID","Model","Beta_Frequency","Beta_Semantic","Beta_Phonological","Negative_Log_Likelihood_Optimized"
"883631457","forage_static",4.188453555819,4.13554400465997,NA,154.400894759478
"883631457","forage_dynamic_simdrop",4.08349637804555,6.25416943952117,NA,149.492324046967
"883631457","forage_dynamic_multimodal_alpha=0.0",4.21625880608454,4.1022500559487,NA,155.508823705575
"883631457","forage_dynamic_multimodal_alpha=0.1",4.24697435440305,4.97338762364102,NA,155.1343417244
"883631457","forage_dynamic_multimodal_alpha=0.2",4.24697181697275,4.97338874000836,NA,155.134341724399
"883631457","forage_dynamic_multimodal_alpha=0.3",4.24697867004227,4.97340184932964,NA,155.134341724455
"883631457","forage_dynamic_multimodal_alpha=0.4",4.03506167101838,5.90943855326867,NA,150.59269785457
"883631457","forage_dynamic_multimodal_alpha=0.5",3.99063578319453,6.15422573247297,NA,150.424505866248
"883631457","forage_dynamic_multimodal_alpha=0.6",4.0366167069302,6.10708911171168,NA,150.081391371682
"883631457","forage_dynamic_multimodal_alpha=0.7",4.03661878773507,6.10707928807456,NA,150.081391371666
"883631457","forage_dynamic_multimodal_alpha=0.8",4.03661993495602,6.10708251035084,NA,150.08139137166
"883631457","forage_dynamic_multimodal_alpha=0.9",4.08348240410493,6.25417835618667,NA,149.492324046899
"883631457","forage_dynamic_multimodal_alpha=1.0",4.08349263173942,6.25418602894181,NA,149.492324046984
"883631457","forage_dynamic_norms_associative",4.22010224585057,5.42308350136841,NA,158.112996865888
"883631457","forage_dynamic_norms_categorical",4.22010865305845,5.42308823870862,NA,158.112996865878
"883631457","forage_dynamic_delta_rise=0.0_fall=0.0",4.02942220519825,6.5121394666954,NA,151.030007429582
"883631457","forage_dynamic_delta_rise=0.0_fall=0.2",4.02942789292925,6.51214265512472,NA,151.030007429536
"883631457","forage_dynamic_delta_rise=0.0_fall=0.5",3.99830928005901,5.85622681002878,NA,149.299137065605
"883631457","forage_dynamic_delta_rise=0.0_fall=0.8",4.02241236534773,5.73390140932377,NA,149.297423684411
"883631457","forage_dynamic_delta_rise=0.0_fall=1.0",4.02241344480749,5.73389392204697,NA,149.297423684399
"883631457","forage_dynamic_delta_rise=0.2_fall=0.0",3.94584157596865,6.56998313272105,NA,152.409598811709
"883631457","forage_dynamic_delta_rise=0.2_fall=0.2",3.94583798783463,6.56997375854075,NA,152.409598811722
"883631457","forage_dynamic_delta_rise=0.2_fall=0.5",3.81389435248112,6.76155631595637,NA,147.606343865987
"883631457","forage_dynamic_delta_rise=0.2_fall=0.8",3.85394316478788,6.57757101886927,NA,147.713541397453
"883631457","forage_dynamic_delta_rise=0.2_fall=1.0",3.8539369857622,6.57755603857907,NA,147.713541397536
"883631457","forage_dynamic_delta_rise=0.5_fall=0.0",3.91893808431356,6.62876457694784,NA,153.180955301596
"883631457","forage_dynamic_delta_rise=0.5_fall=0.2",3.91894184886583,6.62877366167633,NA,153.180955301558
"883631457","forage_dynamic_delta_rise=0.5_fall=0.5",3.78576870882478,6.82152995062722,NA,148.368382052074
"883631457","forage_dynamic_delta_rise=0.5_fall=0.8",3.82767838905361,6.62371456788328,NA,148.483085816797
"883631457","forage_dynamic_delta_rise=0.5_fall=1.0",3.82767959075057,6.6237086085951,NA,148.483085816783
