"SID","Model","Beta_Frequency","Beta_Semantic","Beta_Phonological","Negative_Log_Likelihood_Optimized"
"883631457","forage_static",4.31664481389333,3.96070986969166,NA,155.236327493522
"883631457","forage_dynamic_simdrop",4.06147806872628,5.94788026549573,NA,149.384296329006
"883631457","forage_dynamic_multimodal_alpha=0.0",4.32989912490663,3.71735379561828,NA,157.152755095612
"883631457","forage_dynamic_multimodal_alpha=0.1",4.28589005567969,4.66284181308953,NA,155.898874281406
"883631457","forage_dynamic_multimodal_alpha=0.2",4.28588990799738,4.66284604340086,NA,155.898874281407
"883631457","forage_dynamic_multimodal_alpha=0.3",4.2859017267153,4.66284820569904,NA,155.898874281458
"883631457","forage_dynamic_multimodal_alpha=0.4",4.06753039657406,5.53466458101834,NA,151.355139260343
"883631457","forage_dynamic_multimodal_alpha=0.5",4.06753847818704,5.53467011028061,NA,151.355139260321
"883631457","forage_dynamic_multimodal_alpha=0.6",4.06753538503125,5.5346688776202,NA,151.355139260318
"883631457","forage_dynamic_multimodal_alpha=0.7",4.08081835759483,5.78161044817862,NA,150.216939216526
"883631457","forage_dynamic_multimodal_alpha=0.8",4.06147868783447,5.94788820010039,NA,149.384296329018
"883631457","forage_dynamic_multimodal_alpha=0.9",4.06147745703734,5.94788163745713,NA,149.384296329003
"883631457","forage_dynamic_multimodal_alpha=1.0",4.06148102578463,5.94788019141675,NA,149.384296329013
"883631457","forage_dynamic_norms_associative",4.23115228230001,5.49126659413669,NA,157.986938189544
"883631457","forage_dynamic_norms_categorical",4.23115346887514,5.49127028244523,NA,157.986938189544
"883631457","forage_dynamic_delta_rise=0.0_fall=0.0",4.04442032994561,5.96432312298831,NA,151.586329641187
"883631457","forage_dynamic_delta_rise=0.0_fall=0.2",4.0444207400553,5.96431565147631,NA,151.586329641191
"883631457","forage_dynamic_delta_rise=0.0_fall=0.5",4.00490195189618,5.9276096685138,NA,150.285751635864
"883631457","forage_dynamic_delta_rise=0.0_fall=0.8",4.02999376290701,5.55068116000913,NA,151.443090203165
"883631457","forage_dynamic_delta_rise=0.0_fall=1.0",4.02998406491301,5.55067537035977,NA,151.443090203165
"883631457","forage_dynamic_delta_rise=0.2_fall=0.0",3.98899154220019,6.2299985687037,NA,151.271300767135
"883631457","forage_dynamic_delta_rise=0.2_fall=0.2",3.98898604606577,6.23000447505479,NA,151.271300767139
"883631457","forage_dynamic_delta_rise=0.2_fall=0.5",3.94760571367852,6.16902882896843,NA,149.979595735548
"883631457","forage_dynamic_delta_rise=0.2_fall=0.8",3.97817435358945,5.76037697820494,NA,151.212340547932
