Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,Phonological_Similarity_mean,Phonological_Similarity_std,#_of_Items
CAJ-663,0.3961552175275063,0.12833188622366154,4.003043478260869,0.6924097235715589,0.10196818181818182,0.11560410433628185,23
CAM-666,0.4633082080751903,0.10898204083060874,3.9539999999999997,0.6722040860730716,0.1244,0.18293929380368593,25
CAP-671,0.36783036242285405,0.08346896864742198,4.0520000000000005,0.564414927625338,0.04764736842105263,0.07486231338205013,20
CAS-674,0.39965066540317773,0.1177929123386976,3.906538461538461,0.6814686628609846,0.108032,0.11178923144322384,26
CAV-678,0.39471527110669086,0.11550303958777224,3.965909090909091,0.7121574136510702,0.12630952380952382,0.12811437821244698,22
CAY-681,0.49720770450097396,0.174769338970836,3.932142857142857,0.7695277875899063,0.12644444444444444,0.2632843758450215,28
CBD-686,0.37338788977610626,0.09761267163323217,3.9657142857142853,0.6006623328420371,0.08338333333333332,0.09776327360858303,7
CBF-691,0.38687491368727733,0.0914569021018534,3.9912,0.4824271965799606,0.07299166666666666,0.10483027241447365,25
CBH-693,0.3856186984613223,0.10646153459968168,4.026666666666666,0.5864626684951579,0.10280769230769231,0.10181001099332786,27
CBJ-697,0.39113672699426427,0.10028671467907692,4.261578947368421,0.44516243175191084,0.12392222222222221,0.10750200302131478,19
CBL-698,0.389019934043586,0.1070890379008245,3.8964999999999996,0.9280952480611481,0.09383157894736842,0.12356297563335233,20
CBM-702,0.4025401770322457,0.10094702693750977,4.116153846153846,0.5598005139195701,0.048179999999999994,0.07561674197336636,26
CBP-707,0.4079245904191705,0.11819747025885162,3.9851724137931037,0.6697527299024788,0.12085714285714286,0.15372177712316742,29
CBS-711,0.4257840295248701,0.13051615862450336,4.076923076923077,0.8162657309906765,0.06323333333333334,0.09757621108496153,13
CBW-715,0.44961085000054635,0.1480743237308288,3.877727272727273,0.4970573581751078,0.12086190476190477,0.1680028734164701,22
CCB-720,0.4226843108500251,0.1057450690251964,3.5446153846153843,0.5339727737225215,0.16496666666666665,0.1914921898874176,13
CCD-722,0.4134926583524755,0.11477087536391206,3.802790697674419,0.5724522254193767,0.08996666666666667,0.13409449465184975,43
CCF-724,0.38854215553791976,0.08814779867637475,4.159166666666667,0.6603368057057679,0.018272727272727274,0.06027211778109495,12
CCH-726,0.39366978082395593,0.11235130523360086,4.098181818181818,0.6213934905757141,0.058461904761904764,0.08838257450533152,22
CCX-744,0.4086593475700164,0.12848412638091045,4.11090909090909,0.4405722371006781,0.11243809523809525,0.17689077838087117,22
CDG-753,0.43378192420233375,0.1265476667793628,3.705483870967742,0.735512695152968,0.10488666666666666,0.13808528032950565,31
CDH-754,0.38593383825259003,0.10099612148763165,4.14,0.4349137845596528,0.050075,0.09995000000000001,5
CDM-759,0.42709191610873215,0.14687640304846722,3.722,0.8017844681292681,0.09902083333333334,0.17769224978613438,25
CDR-764,0.40037862971606053,0.1538013254746026,4.00037037037037,0.679023515404978,0.10281923076923076,0.20882354468638017,27
CDU-767,0.3793920203650144,0.10983006909771317,3.9395000000000002,0.7079434633983289,0.07666315789473684,0.10708741087192024,20
SGO-159,0.3780337537572836,0.09701928361486781,3.9364285714285714,0.6306740326426445,0.09507777777777777,0.13281104661346546,28
SKE-234,0.43452783863930045,0.12013516205472037,4.084,0.7865094677479371,0.11588571428571429,0.10365396468830507,15
SMK-401,0.40117033032678046,0.10946749157046996,3.5639999999999996,0.7210351355285447,0.06856666666666666,0.10206554444237705,25
SNI-300,0.4127215533618348,0.08609122333913924,4.252777777777777,0.5863125602446645,0.08545882352941177,0.09996378130867906,18
SNR-308,0.44298763128894286,0.2022622155748103,4.135,0.5035961585527542,0.13743636363636363,0.2974167085848651,12
SNT-310,0.38539645083757584,0.1039203401234503,3.86,0.7082693375725471,0.11299090909090909,0.12430023908757953,23
SNV-312,0.4041574832020893,0.1193034478769327,3.765185185185185,0.7753578348606351,0.09772692307692309,0.15225707355047202,27
SNY-315,0.41582015656576027,0.10267943132356254,4.028333333333333,0.7493310742412389,0.10371764705882353,0.11259721485950551,18
SOA-317,0.20859072478071106,0.060668739344772904,4.296666666666667,1.4130227646196407,0.0001,0.0,3
SOQ-329,0.43960151177480655,0.10124196028858469,4.02,0.6108551383102213,0.106816,0.12309841482867818,26
SPL-436,0.4068086413089834,0.1023002471290735,4.113636363636363,0.3931481330814816,0.09451000000000001,0.1593736521511633,11
SPV-450,0.38333249603988984,0.07514759398253913,3.8604999999999996,0.5938852892959255,0.10497368421052632,0.12613089692020246,20
SRF-483,0.3894403753246401,0.12645705038717384,3.9538461538461536,0.6507372544729356,0.22038333333333335,0.17617648090548985,13
SRR-498,0.4060489106286472,0.12832853941969244,3.913125,0.7315255178962203,0.04770666666666667,0.1494704006372722,16
SSG-520,0.3975909252404279,0.09676415259599348,4.035,0.7833436491906173,0.07121818181818182,0.059133439240108776,12
SUG-544,0.4343720048809132,0.12570297197184738,4.182666666666667,0.4777546690609352,0.11978571428571427,0.19151896414291097,15
SVH-570,0.4237755731503918,0.14477387641125758,4.053846153846154,0.7512493867056671,0.109275,0.10956581355514136,13
SVY-587,0.3875848999071818,0.08954132368449755,3.768888888888889,0.6083428685795814,0.12786470588235296,0.14758175251863148,18
SZA-781,0.4177598080230951,0.03791564013740248,3.782,0.35088459641312275,0.21030000000000001,0.07259251568401065,5
