"SID","Model","Beta_Frequency","Beta_Semantic","Beta_Phonological","Negative_Log_Likelihood_Optimized"
"883631457","forage_static",4.19356974634916,4.20790957685019,NA,154.230819731169
"883631457","forage_dynamic_simdrop",4.11519661469999,6.06283563214183,NA,149.407552508172
"883631457","forage_dynamic_multimodal_alpha=0.0",4.22350287942931,4.13260888136462,NA,155.560364405324
"883631457","forage_dynamic_multimodal_alpha=0.1",4.2490731986405,5.03149024495647,NA,155.078690959068
"883631457","forage_dynamic_multimodal_alpha=0.2",4.24907792235471,5.03149614911917,NA,155.078690959115
"883631457","forage_dynamic_multimodal_alpha=0.3",4.24907553566388,5.03149399243601,NA,155.078690959088
"883631457","forage_dynamic_multimodal_alpha=0.4",4.02640609860041,5.94487953119055,NA,150.417389006423
"883631457","forage_dynamic_multimodal_alpha=0.5",4.0264058525916,5.94486900520876,NA,150.417389006401
"883631457","forage_dynamic_multimodal_alpha=0.6",4.02641129059211,5.94487272816962,NA,150.417389006405
"883631457","forage_dynamic_multimodal_alpha=0.7",4.07476729470654,5.90305885487203,NA,150.105621491429
"883631457","forage_dynamic_multimodal_alpha=0.8",4.11519476066196,6.06282419456977,NA,149.407552508119
"883631457","forage_dynamic_multimodal_alpha=0.9",4.11519127952771,6.06281920152233,NA,149.407552508139
"883631457","forage_dynamic_multimodal_alpha=1.0",4.11519030758157,6.06282553504174,NA,149.407552508124
"883631457","forage_dynamic_norms_associative",4.21340582022537,5.56706514830441,NA,157.832952292835
"883631457","forage_dynamic_norms_categorical",4.21340590164274,5.56706761284565,NA,157.832952292834
"883631457","forage_dynamic_delta_rise=0.0_fall=0.0",3.9647009235533,6.69381977969316,NA,151.045715347745
"883631457","forage_dynamic_delta_rise=0.0_fall=0.2",3.96470216861776,6.69382117606008,NA,151.045715347741
"883631457","forage_dynamic_delta_rise=0.0_fall=0.5",3.81755662756253,6.67215467061025,NA,147.778553923749
"883631457","forage_dynamic_delta_rise=0.0_fall=0.8",3.81755394347154,6.67215706219059,NA,147.778553923749
"883631457","forage_dynamic_delta_rise=0.0_fall=1.0",3.86156697172707,6.48546643080705,NA,147.92835572418
"883631457","forage_dynamic_delta_rise=0.2_fall=0.0",3.96470167951829,6.69381320539075,NA,151.045715347768
"883631457","forage_dynamic_delta_rise=0.2_fall=0.2",3.96470476327099,6.69381891151748,NA,151.045715347746
"883631457","forage_dynamic_delta_rise=0.2_fall=0.5",3.81756088668566,6.67216423048969,NA,147.778553923782
"883631457","forage_dynamic_delta_rise=0.2_fall=0.8",3.81755753733561,6.67216036253996,NA,147.778553923752
"883631457","forage_dynamic_delta_rise=0.2_fall=1.0",3.86156936553319,6.48546686809135,NA,147.928355724169
"883631457","forage_dynamic_delta_rise=0.5_fall=0.0",3.92378966415239,6.57267397809936,NA,153.20893910666
"883631457","forage_dynamic_delta_rise=0.5_fall=0.2",3.92378771723344,6.57269128251103,NA,153.208939106678
"883631457","forage_dynamic_delta_rise=0.5_fall=0.5",3.78294306123453,6.77174780793955,NA,148.338183477549
"883631457","forage_dynamic_delta_rise=0.5_fall=0.8",3.78294239910788,6.77175753788484,NA,148.338183477501
"883631457","forage_dynamic_delta_rise=0.5_fall=1.0",3.82952533346884,6.5694659561465,NA,148.501621159922
"883631457","forage_dynamic_delta_rise=0.8_fall=0.0",3.9657269182124,6.3118513085876,NA,154.945103960816
"883631457","forage_dynamic_delta_rise=0.8_fall=0.2",3.96572858937267,6.31185469929718,NA,154.945103960821
"883631457","forage_dynamic_delta_rise=0.8_fall=0.5",3.78294186892271,6.77175383267683,NA,148.338183477512
"883631457","forage_dynamic_delta_rise=0.8_fall=0.8",3.78294051036738,6.7717603028095,NA,148.338183477502
"883631457","forage_dynamic_delta_rise=0.8_fall=1.0",3.82952752198994,6.56947392118934,NA,148.501621159888
"883631457","forage_dynamic_delta_rise=1.0_fall=0.0",3.96572799089949,6.31185571924142,NA,154.945103960824
"883631457","forage_dynamic_delta_rise=1.0_fall=0.2",3.96573012322179,6.31185227667329,NA,154.945103960818
"883631457","forage_dynamic_delta_rise=1.0_fall=0.5",3.78294522941791,6.77176184206487,NA,148.338183477504
"883631457","forage_dynamic_delta_rise=1.0_fall=0.8",3.78294225837574,6.77175879838999,NA,148.338183477499
"883631457","forage_dynamic_delta_rise=1.0_fall=1.0",3.82952374694255,6.56946985067293,NA,148.5016211599
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.0_fall=0.0",4.19982448213971,3.11609375098374,NA,163.076696746958
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.0_fall=0.2",4.19982564959219,3.11608841855769,NA,163.076696746959
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.0_fall=0.5",4.19982586531674,3.11608563752824,NA,163.076696746965
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.0_fall=0.8",4.19982635916263,3.11609235351422,NA,163.076696746952
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.0_fall=1.0",4.19982504177889,3.11611235201119,NA,163.076696747031
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.2_fall=0.0",4.19983270706228,3.11608753743463,NA,163.076696746965
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.2_fall=0.2",4.19982540568042,3.11609284499051,NA,163.076696746955
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.2_fall=0.5",4.19982618963996,3.11610733007057,NA,163.076696746994
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.2_fall=0.8",4.19982015224938,3.11611424962258,NA,163.076696747075
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.2_fall=1.0",4.19983557377157,3.11609524450059,NA,163.076696746975
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.5_fall=0.0",4.19982740174813,3.11610354002398,NA,163.076696746972
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.5_fall=0.2",4.19982307044819,3.11610025208321,NA,163.076696746975
