"SID","Semantic_Similarity_mean","Semantic_Similarity_std","Frequency_Value_mean","Frequency_Value_std","Phonological_Similarity_mean","Phonological_Similarity_std","#_of_Items","Switch_Method","Number_of_Switches","Cluster_Size_mean","Cluster_Size_std"
"706477239",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.2",18,1.42105263157895,0.815364914991035
"706477239",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.5",15,1.6875,1.35640840088817
"706477239",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.8",13,1.92857142857143,1.53363646811313
"706477239",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=0.8_fall=1.0",13,1.92857142857143,1.53363646811313
"706477239",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=1.0_fall=0.0",19,1.35,0.792148975887743
"706477239",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=1.0_fall=0.2",19,1.35,0.792148975887743
"706477239",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=1.0_fall=0.5",16,1.58823529411765,1.33102452929232
"706477239",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=1.0_fall=0.8",14,1.8,1.51437555888007
"706477239",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=1.0_rise=1.0_fall=1.0",14,1.8,1.51437555888007
"706477239",NA,NA,NA,NA,NA,NA,NA,"norms_associative",12,2.07692307692308,1.14095361339933
"706477239",NA,NA,NA,NA,NA,NA,NA,"norms_categorical",12,2.07692307692308,1.14095361339933
"706477239",NA,NA,NA,NA,NA,NA,NA,"simdrop",7,3.375,1.21834929310112
"663737401",0.607096084343711,0.137641698210368,3.90086956521739,0.66923234885867,0.0561409090909091,0.116520199185299,23,"delta_rise=0.0_fall=0.0",12,1.76923076923077,0.97300851082104
"663737401",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.0_fall=0.2",12,1.76923076923077,0.97300851082104
"663737401",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.0_fall=0.5",12,1.76923076923077,0.97300851082104
"663737401",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.0_fall=0.8",5,3.83333333333333,3.48409082672781
"663737401",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.0_fall=1.0",5,3.83333333333333,3.48409082672781
"663737401",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.2_fall=0.0",13,1.64285714285714,0.971533607766817
"663737401",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.2_fall=0.2",13,1.64285714285714,0.971533607766817
"663737401",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.2_fall=0.5",13,1.64285714285714,0.971533607766817
"663737401",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.2_fall=0.8",6,3.28571428571429,3.45229884959845
"663737401",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.2_fall=1.0",6,3.28571428571429,3.45229884959845
"663737401",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.5_fall=0.0",15,1.4375,0.70433922934904
"663737401",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.5_fall=0.2",15,1.4375,0.70433922934904
"663737401",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.5_fall=0.5",15,1.4375,0.70433922934904
"663737401",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.5_fall=0.8",6,3.28571428571429,3.45229884959845
"663737401",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.5_fall=1.0",6,3.28571428571429,3.45229884959845
"663737401",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.8_fall=0.0",16,1.35294117647059,0.588235294117647
"663737401",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.8_fall=0.2",16,1.35294117647059,0.588235294117647
"663737401",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.8_fall=0.5",16,1.35294117647059,0.588235294117647
"663737401",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.8_fall=0.8",7,2.875,3.01817411691241
"663737401",NA,NA,NA,NA,NA,NA,NA,"delta_rise=0.8_fall=1.0",7,2.875,3.01817411691241
"663737401",NA,NA,NA,NA,NA,NA,NA,"delta_rise=1.0_fall=0.0",18,1.21052631578947,0.521026049295351
"663737401",NA,NA,NA,NA,NA,NA,NA,"delta_rise=1.0_fall=0.2",18,1.21052631578947,0.521026049295351
"663737401",NA,NA,NA,NA,NA,NA,NA,"delta_rise=1.0_fall=0.5",18,1.21052631578947,0.521026049295351
"663737401",NA,NA,NA,NA,NA,NA,NA,"delta_rise=1.0_fall=0.8",9,2.3,2.83019433961698
"663737401",NA,NA,NA,NA,NA,NA,NA,"delta_rise=1.0_fall=1.0",9,2.3,2.83019433961698
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodal_alpha=0.0",0,23,0
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodal_alpha=0.1",5,3.83333333333333,1.34370962471642
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodal_alpha=0.2",5,3.83333333333333,1.34370962471642
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodal_alpha=0.3",5,3.83333333333333,1.34370962471642
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodal_alpha=0.4",6,3.28571428571429,1.27775312999988
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodal_alpha=0.5",6,3.28571428571429,1.27775312999988
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodal_alpha=0.6",6,3.28571428571429,1.27775312999988
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodal_alpha=0.7",6,3.28571428571429,1.27775312999988
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodal_alpha=0.8",6,3.28571428571429,1.27775312999988
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodal_alpha=0.9",5,3.83333333333333,1.34370962471642
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodal_alpha=1.0",5,3.83333333333333,1.5723301886761
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.0_fall=0.0",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.0_fall=0.2",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.0_fall=0.5",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.0_fall=0.8",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.0_fall=1.0",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.2_fall=0.0",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.2_fall=0.2",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.2_fall=0.5",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.2_fall=0.8",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.2_fall=1.0",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.5_fall=0.0",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.5_fall=0.2",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.5_fall=0.5",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.5_fall=0.8",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.5_fall=1.0",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.8_fall=0.0",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.8_fall=0.2",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.8_fall=0.5",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.8_fall=0.8",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=0.8_fall=1.0",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=1.0_fall=0.0",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=1.0_fall=0.2",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=1.0_fall=0.5",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=1.0_fall=0.8",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.0_rise=1.0_fall=1.0",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=0.0_fall=0.0",12,1.76923076923077,0.97300851082104
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=0.0_fall=0.2",9,2.3,1.61554944214035
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=0.0_fall=0.5",9,2.3,1.61554944214035
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=0.0_fall=0.8",9,2.3,1.61554944214035
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=0.0_fall=1.0",9,2.3,1.61554944214035
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=0.2_fall=0.0",16,1.35294117647059,0.680931582517072
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=0.2_fall=0.2",15,1.4375,0.788095013307406
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=0.2_fall=0.5",15,1.4375,0.788095013307406
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=0.2_fall=0.8",15,1.4375,0.788095013307406
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=0.2_fall=1.0",15,1.4375,0.788095013307406
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=0.5_fall=0.0",18,1.21052631578947,0.407682457495518
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=0.5_fall=0.2",17,1.27777777777778,0.558326423395605
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=0.5_fall=0.5",17,1.27777777777778,0.558326423395605
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=0.5_fall=0.8",17,1.27777777777778,0.558326423395605
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=0.5_fall=1.0",17,1.27777777777778,0.558326423395605
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=0.8_fall=0.0",18,1.21052631578947,0.407682457495518
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=0.8_fall=0.2",17,1.27777777777778,0.558326423395605
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=0.8_fall=0.5",17,1.27777777777778,0.558326423395605
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=0.8_fall=0.8",17,1.27777777777778,0.558326423395605
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=0.8_fall=1.0",17,1.27777777777778,0.558326423395605
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=1.0_fall=0.0",18,1.21052631578947,0.407682457495518
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=1.0_fall=0.2",17,1.27777777777778,0.558326423395605
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=1.0_fall=0.5",17,1.27777777777778,0.558326423395605
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=1.0_fall=0.8",17,1.27777777777778,0.558326423395605
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.1_rise=1.0_fall=1.0",17,1.27777777777778,0.558326423395605
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.2_rise=0.0_fall=0.0",12,1.76923076923077,0.97300851082104
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.2_rise=0.0_fall=0.2",9,2.3,1.61554944214035
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.2_rise=0.0_fall=0.5",9,2.3,1.61554944214035
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.2_rise=0.0_fall=0.8",6,3.28571428571429,3.32584192194938
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.2_rise=0.0_fall=1.0",6,3.28571428571429,3.32584192194938
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.2_rise=0.2_fall=0.0",13,1.64285714285714,0.894997434724405
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.2_rise=0.2_fall=0.2",10,2.09090909090909,1.37870462619119
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.2_rise=0.2_fall=0.5",10,2.09090909090909,1.37870462619119
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.2_rise=0.2_fall=0.8",7,2.875,2.89125837655509
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.2_rise=0.2_fall=1.0",7,2.875,2.89125837655509
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.0",17,1.27777777777778,0.558326423395605
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",16,1.35294117647059,0.680931582517072
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.5",16,1.35294117647059,0.680931582517072
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.8",11,1.91666666666667,1.93469779437398
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.2_rise=0.5_fall=1.0",11,1.91666666666667,1.93469779437398
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.2_rise=0.8_fall=0.0",18,1.21052631578947,0.407682457495518
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.2_rise=0.8_fall=0.2",17,1.27777777777778,0.558326423395605
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.2_rise=0.8_fall=0.5",17,1.27777777777778,0.558326423395605
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.2_rise=0.8_fall=0.8",12,1.76923076923077,1.84615384615385
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.2_rise=0.8_fall=1.0",12,1.76923076923077,1.84615384615385
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.2_rise=1.0_fall=0.0",18,1.21052631578947,0.407682457495518
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.2_rise=1.0_fall=0.2",17,1.27777777777778,0.558326423395605
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.2_rise=1.0_fall=0.5",17,1.27777777777778,0.558326423395605
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.2_rise=1.0_fall=0.8",12,1.76923076923077,1.84615384615385
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.2_rise=1.0_fall=1.0",12,1.76923076923077,1.84615384615385
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.3_rise=0.0_fall=0.0",12,1.76923076923077,0.97300851082104
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.3_rise=0.0_fall=0.2",12,1.76923076923077,0.97300851082104
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.3_rise=0.0_fall=0.5",8,2.55555555555556,1.89215404065849
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.3_rise=0.0_fall=0.8",6,3.28571428571429,3.32584192194938
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.3_rise=0.0_fall=1.0",6,3.28571428571429,3.32584192194938
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.3_rise=0.2_fall=0.0",13,1.64285714285714,0.894997434724405
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.3_rise=0.2_fall=0.2",13,1.64285714285714,0.894997434724405
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.3_rise=0.2_fall=0.5",9,2.3,1.61554944214035
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.3_rise=0.2_fall=0.8",7,2.875,2.89125837655509
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.3_rise=0.2_fall=1.0",7,2.875,2.89125837655509
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.0",16,1.35294117647059,0.680931582517072
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.2",16,1.35294117647059,0.680931582517072
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.5",14,1.53333333333333,0.956846672960488
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.3_rise=0.5_fall=0.8",10,2.09090909090909,2.02055552462662
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.3_rise=0.5_fall=1.0",10,2.09090909090909,2.02055552462662
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.3_rise=0.8_fall=0.0",17,1.27777777777778,0.558326423395605
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.3_rise=0.8_fall=0.2",17,1.27777777777778,0.558326423395605
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.3_rise=0.8_fall=0.5",15,1.4375,0.863767185067828
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.3_rise=0.8_fall=0.8",11,1.91666666666667,1.93469779437398
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.3_rise=0.8_fall=1.0",11,1.91666666666667,1.93469779437398
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.3_rise=1.0_fall=0.0",18,1.21052631578947,0.407682457495518
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.3_rise=1.0_fall=0.2",18,1.21052631578947,0.407682457495518
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.3_rise=1.0_fall=0.5",16,1.35294117647059,0.762440082165631
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.3_rise=1.0_fall=0.8",12,1.76923076923077,1.84615384615385
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.3_rise=1.0_fall=1.0",12,1.76923076923077,1.84615384615385
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.4_rise=0.0_fall=0.0",11,1.91666666666667,0.9537935951883
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.4_rise=0.0_fall=0.2",11,1.91666666666667,0.9537935951883
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.4_rise=0.0_fall=0.5",8,2.55555555555556,1.89215404065849
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.4_rise=0.0_fall=0.8",6,3.28571428571429,3.32584192194938
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.4_rise=0.0_fall=1.0",6,3.28571428571429,3.32584192194938
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.4_rise=0.2_fall=0.0",12,1.76923076923077,0.890448992522325
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.4_rise=0.2_fall=0.2",12,1.76923076923077,0.890448992522325
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.4_rise=0.2_fall=0.5",9,2.3,1.61554944214035
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.4_rise=0.2_fall=0.8",7,2.875,2.89125837655509
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.4_rise=0.2_fall=1.0",7,2.875,2.89125837655509
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.4_rise=0.5_fall=0.0",15,1.4375,0.70433922934904
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.4_rise=0.5_fall=0.2",15,1.4375,0.70433922934904
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.4_rise=0.5_fall=0.5",12,1.76923076923077,1.42255707760823
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.4_rise=0.5_fall=0.8",8,2.55555555555556,2.75322482074753
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.4_rise=0.5_fall=1.0",8,2.55555555555556,2.75322482074753
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.4_rise=0.8_fall=0.0",16,1.35294117647059,0.680931582517072
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.4_rise=0.8_fall=0.2",16,1.35294117647059,0.680931582517072
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.4_rise=0.8_fall=0.5",14,1.53333333333333,0.956846672960488
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.4_rise=0.8_fall=0.8",10,2.09090909090909,2.02055552462662
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.4_rise=0.8_fall=1.0",10,2.09090909090909,2.02055552462662
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.4_rise=1.0_fall=0.0",16,1.35294117647059,0.680931582517072
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.4_rise=1.0_fall=0.2",16,1.35294117647059,0.680931582517072
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.4_rise=1.0_fall=0.5",14,1.53333333333333,0.956846672960488
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.4_rise=1.0_fall=0.8",10,2.09090909090909,2.02055552462662
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.4_rise=1.0_fall=1.0",10,2.09090909090909,2.02055552462662
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=0.0_fall=0.0",11,1.91666666666667,0.9537935951883
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=0.0_fall=0.2",11,1.91666666666667,0.9537935951883
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=0.0_fall=0.5",8,2.55555555555556,1.89215404065849
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=0.0_fall=0.8",8,2.55555555555556,1.89215404065849
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=0.0_fall=1.0",6,3.28571428571429,3.32584192194938
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=0.2_fall=0.0",12,1.76923076923077,0.890448992522325
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=0.2_fall=0.2",12,1.76923076923077,0.890448992522325
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=0.2_fall=0.5",9,2.3,1.61554944214035
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=0.2_fall=0.8",9,2.3,1.61554944214035
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=0.2_fall=1.0",7,2.875,2.89125837655509
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.0",12,1.76923076923077,0.890448992522325
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.2",12,1.76923076923077,0.890448992522325
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",9,2.3,1.61554944214035
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.8",9,2.3,1.61554944214035
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=0.5_fall=1.0",7,2.875,2.89125837655509
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=0.8_fall=0.0",15,1.4375,0.70433922934904
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=0.8_fall=0.2",15,1.4375,0.70433922934904
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=0.8_fall=0.5",14,1.53333333333333,0.956846672960488
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=0.8_fall=0.8",14,1.53333333333333,0.956846672960488
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=0.8_fall=1.0",10,2.09090909090909,2.02055552462662
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=1.0_fall=0.0",18,1.21052631578947,0.613784409983716
"663737401",NA,NA,NA,NA,NA,NA,NA,"multimodaldelta_alpha=0.5_rise=1.0_fall=0.2",18,1.21052631578947,0.613784409983716
