"SID","Model","Beta_Frequency","Beta_Semantic","Beta_Phonological","Negative_Log_Likelihood_Optimized"
"883631457","forage_static",4.42041382285587,3.56013218842338,NA,156.543941952852
"883631457","forage_dynamic_simdrop",4.16197000576876,5.21147165007895,NA,151.951665047999
"883631457","forage_dynamic_multimodal_alpha=0.0",4.40511644147701,3.24469587365239,NA,158.516593648903
"883631457","forage_dynamic_multimodal_alpha=0.1",4.30057843078555,4.06976435299127,NA,157.628381970502
"883631457","forage_dynamic_multimodal_alpha=0.2",4.30057929057391,4.06976597027888,NA,157.628381970507
"883631457","forage_dynamic_multimodal_alpha=0.3",4.30057882248027,4.06977583922366,NA,157.628381970565
"883631457","forage_dynamic_multimodal_alpha=0.4",4.17688770447375,4.74458367519743,NA,154.043413160524
"883631457","forage_dynamic_multimodal_alpha=0.5",4.17688794720013,4.74458152428331,NA,154.043413160521
"883631457","forage_dynamic_multimodal_alpha=0.6",4.09307483473268,5.26609218141578,NA,151.48486225093
"883631457","forage_dynamic_multimodal_alpha=0.7",4.09503619824137,5.31370898868502,NA,151.893307197299
"883631457","forage_dynamic_multimodal_alpha=0.8",4.09504446002738,5.31370471661522,NA,151.893307197323
"883631457","forage_dynamic_multimodal_alpha=0.9",4.09503708806782,5.31370745781621,NA,151.893307197298
"883631457","forage_dynamic_multimodal_alpha=1.0",4.16196540442641,5.21146989628683,NA,151.951665047989
"883631457","forage_dynamic_norms_associative",4.27300341745821,5.08756212920853,NA,158.751720720656
"883631457","forage_dynamic_norms_categorical",4.27300735415778,5.08756488313313,NA,158.751720720649
"883631457","forage_dynamic_delta_rise=0.0_fall=0.0",4.08467701229222,5.95820943119617,NA,152.13654578406
"883631457","forage_dynamic_delta_rise=0.0_fall=0.2",4.08467345458214,5.95821020031853,NA,152.136545784073
"883631457","forage_dynamic_delta_rise=0.0_fall=0.5",4.0642372889705,5.96293777864717,NA,151.341981108106
"883631457","forage_dynamic_delta_rise=0.0_fall=0.8",4.06301362820567,5.87576059424698,NA,150.970127732826
"883631457","forage_dynamic_delta_rise=0.0_fall=1.0",4.07922974854428,5.92714042466152,NA,149.835087257704
"883631457","forage_dynamic_delta_rise=0.2_fall=0.0",4.08468170873993,5.95820248641954,NA,152.136545784078
"883631457","forage_dynamic_delta_rise=0.2_fall=0.2",4.08467934996675,5.9582099221663,NA,152.136545784058
"883631457","forage_dynamic_delta_rise=0.2_fall=0.5",4.06423585860916,5.96295242815957,NA,151.3419811081
"883631457","forage_dynamic_delta_rise=0.2_fall=0.8",4.06302334685377,5.87574991708796,NA,150.970127732859
"883631457","forage_dynamic_delta_rise=0.2_fall=1.0",4.0792324118329,5.92714079741379,NA,149.835087257696
"883631457","forage_dynamic_delta_rise=0.5_fall=0.0",4.08468086308522,5.95820845948207,NA,152.13654578406
"883631457","forage_dynamic_delta_rise=0.5_fall=0.2",4.08467777773649,5.95820801216475,NA,152.13654578406
"883631457","forage_dynamic_delta_rise=0.5_fall=0.5",4.064232655978,5.96293911432026,NA,151.341981108104
"883631457","forage_dynamic_delta_rise=0.5_fall=0.8",4.06301613609042,5.87575125479348,NA,150.97012773282
"883631457","forage_dynamic_delta_rise=0.5_fall=1.0",4.07923312350322,5.92714127160757,NA,149.835087257695
"883631457","forage_dynamic_delta_rise=0.8_fall=0.0",4.1339015718901,6.07567358244465,NA,153.29854280238
