"SID","Model","Beta_Frequency","Beta_Semantic","Beta_Phonological","Negative_Log_Likelihood_Optimized"
"883631457","forage_static",4.37860831347444,3.73703736705623,NA,155.983723872545
"883631457","forage_dynamic_simdrop",4.10161049986811,5.39841940801043,NA,151.246536972921
"883631457","forage_dynamic_multimodal_alpha=0.0",4.37612753875739,3.44715958430716,NA,157.955302220571
"883631457","forage_dynamic_multimodal_alpha=0.1",4.2649923023444,4.26646757425207,NA,157.134538975936
"883631457","forage_dynamic_multimodal_alpha=0.2",4.26499344691205,4.26647077773255,NA,157.134538975931
"883631457","forage_dynamic_multimodal_alpha=0.3",4.26499603960387,4.2664693472994,NA,157.13453897593
"883631457","forage_dynamic_multimodal_alpha=0.4",4.11688022783794,4.96043901683383,NA,153.260032074112
"883631457","forage_dynamic_multimodal_alpha=0.5",4.11686788461875,4.96043525181342,NA,153.260032074076
"883631457","forage_dynamic_multimodal_alpha=0.6",4.1142143037681,5.1934395066435,NA,151.648862026937
"883631457","forage_dynamic_multimodal_alpha=0.7",4.03569411135523,5.49048337546686,NA,151.240757324028
"883631457","forage_dynamic_multimodal_alpha=0.8",4.03569366235882,5.49048521919192,NA,151.240757324029
"883631457","forage_dynamic_multimodal_alpha=0.9",4.10160480607934,5.39841344106793,NA,151.246536972921
"883631457","forage_dynamic_multimodal_alpha=1.0",4.10161496725527,5.39842061699204,NA,151.246536972945
"883631457","forage_dynamic_norms_associative",4.25391706404906,5.27690594143845,NA,158.403976113645
"883631457","forage_dynamic_norms_categorical",4.25391865110469,5.27690200040673,NA,158.403976113636
"883631457","forage_dynamic_delta_rise=0.0_fall=0.0",4.0401296416094,6.08126194414868,NA,151.741574642646
"883631457","forage_dynamic_delta_rise=0.0_fall=0.2",4.04013474924221,6.08126333449965,NA,151.741574642638
"883631457","forage_dynamic_delta_rise=0.0_fall=0.5",4.01653786695482,6.08128382206423,NA,150.958961075803
"883631457","forage_dynamic_delta_rise=0.0_fall=0.8",4.00997788326994,6.00728191961254,NA,150.522058673707
"883631457","forage_dynamic_delta_rise=0.0_fall=1.0",4.05942997521659,5.64615629714487,NA,150.685906760525
"883631457","forage_dynamic_delta_rise=0.2_fall=0.0",4.04013852551589,6.08126366823294,NA,151.741574642652
"883631457","forage_dynamic_delta_rise=0.2_fall=0.2",4.04013237656204,6.08126928880156,NA,151.741574642635
"883631457","forage_dynamic_delta_rise=0.2_fall=0.5",4.01653981190508,6.08128536680958,NA,150.958961075789
"883631457","forage_dynamic_delta_rise=0.2_fall=0.8",4.00998056629013,6.0072817694136,NA,150.522058673708
"883631457","forage_dynamic_delta_rise=0.2_fall=1.0",4.0594342889028,5.64615853215607,NA,150.685906760539
"883631457","forage_dynamic_delta_rise=0.5_fall=0.0",4.10048211927584,6.15936909745265,NA,153.081678929114
"883631457","forage_dynamic_delta_rise=0.5_fall=0.2",4.10048451294871,6.15936613545047,NA,153.08167892911
"883631457","forage_dynamic_delta_rise=0.5_fall=0.5",4.07713491845189,6.15328015764987,NA,152.300795993956
"883631457","forage_dynamic_delta_rise=0.5_fall=0.8",4.07027390780984,6.06598795511985,NA,151.868943393772
"883631457","forage_dynamic_delta_rise=0.5_fall=1.0",4.11612939445695,5.66158275808913,NA,152.044021397526
"883631457","forage_dynamic_delta_rise=0.8_fall=0.0",4.10049059933039,6.15937563948936,NA,153.081678929196
"883631457","forage_dynamic_delta_rise=0.8_fall=0.2",4.10048336414805,6.15936488488287,NA,153.081678929106
"883631457","forage_dynamic_delta_rise=0.8_fall=0.5",4.07715252695164,6.15329377366242,NA,152.300795993898
"883631457","forage_dynamic_delta_rise=0.8_fall=0.8",4.07028012602163,6.06598624019063,NA,151.868943393764
"883631457","forage_dynamic_delta_rise=0.8_fall=1.0",4.11612687264656,5.66158810110247,NA,152.044021397542
"883631457","forage_dynamic_delta_rise=1.0_fall=0.0",4.08065643950772,5.55358103436196,NA,158.514222257365
"883631457","forage_dynamic_delta_rise=1.0_fall=0.2",4.0806594438262,5.55357663366686,NA,158.514222257361
"883631457","forage_dynamic_delta_rise=1.0_fall=0.5",4.08065492301903,5.5535839446424,NA,158.514222257376
"883631457","forage_dynamic_delta_rise=1.0_fall=0.8",4.04506167187369,5.88422620430246,NA,155.526732551298
"883631457","forage_dynamic_delta_rise=1.0_fall=1.0",4.06084674897253,5.92846459597134,NA,154.485129417284
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.0_fall=0.0",4.25037036204814,2.66984607750516,NA,163.627592496879
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.0_fall=0.2",4.25036883888487,2.66982695597146,NA,163.627592496786
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.0_fall=0.5",4.25036393867062,2.66983821302819,NA,163.627592496843
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.0_fall=0.8",4.25037260009521,2.66982287974309,NA,163.627592496788
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.0_fall=1.0",4.25037309024146,2.66983028714789,NA,163.627592496793
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.2_fall=0.0",4.2503682689309,2.66981641540697,NA,163.627592496803
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.2_fall=0.2",4.25037029220264,2.66983664399334,NA,163.627592496813
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.2_fall=0.5",4.25037074320674,2.66982813538988,NA,163.627592496786
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.2_fall=0.8",4.25036718813858,2.66983566914601,NA,163.627592496814
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.2_fall=1.0",4.25036726126373,2.66984216341454,NA,163.627592496853
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.5_fall=0.0",4.25037192766843,2.66983061099314,NA,163.627592496792
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.5_fall=0.2",4.25037285924001,2.66982926882055,NA,163.627592496791
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.5_fall=0.5",4.25037167587182,2.66982692916911,NA,163.627592496786
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.5_fall=0.8",4.25036570033383,2.6698351995562,NA,163.627592496818
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.5_fall=1.0",4.25036949673777,2.66982896251248,NA,163.627592496788
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.8_fall=0.0",4.25036920124712,2.66983237507764,NA,163.627592496796
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.8_fall=0.2",4.2503652962325,2.66983419598774,NA,163.627592496816
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.8_fall=0.5",4.25036771890532,2.66983527392885,NA,163.62759249681
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.8_fall=0.8",4.2503671226436,2.66983421503783,NA,163.627592496808
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.8_fall=1.0",4.25037839022196,2.66984771920515,NA,163.627592496921
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=1.0_fall=0.0",4.25036967140946,2.66984618082629,NA,163.62759249688
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=1.0_fall=0.2",4.25036883334364,2.66984261825821,NA,163.627592496852
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=1.0_fall=0.5",4.2503677823683,2.669844252524,NA,163.627592496867
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=1.0_fall=0.8",4.25036905570409,2.66983578208882,NA,163.62759249681
"883631457","forage_dynamic_multimodaldelta_alpha=0.0_rise=1.0_fall=1.0",4.25036829240099,2.66984556205454,NA,163.627592496877
"883631457","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.0_fall=0.0",4.21220939449351,4.71723018108844,NA,157.782057198722
"883631457","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.0_fall=0.2",4.25846086480398,4.33122368665173,NA,158.004709052237
"883631457","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.0_fall=0.5",4.31048735480279,4.0393504060001,NA,158.611026441264
"883631457","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.0_fall=0.8",4.31049740101102,4.03935333614215,NA,158.611026441274
"883631457","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.0_fall=1.0",4.31050576265754,4.0393504810748,NA,158.611026441342
"883631457","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.2_fall=0.0",4.26861587937449,4.17647652810925,NA,161.437650922813
"883631457","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.2_fall=0.2",4.24224178873288,4.36731531402879,NA,159.68292295743
"883631457","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.2_fall=0.5",4.29343373167558,3.99220749823151,NA,160.288532713846
"883631457","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.2_fall=0.8",4.29343906985753,3.99220894555552,NA,160.288532713852
"883631457","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.2_fall=1.0",4.29343631433246,3.99220697004758,NA,160.288532713846
"883631457","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.5_fall=0.0",4.23514885681845,2.81414595639174,NA,163.967588826315
"883631457","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.5_fall=0.2",4.23515245229031,2.81414902090431,NA,163.967588826329
"883631457","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.5_fall=0.5",4.24780132995373,2.33186157119792,NA,164.276502951529
"883631457","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.5_fall=0.8",4.24780206884126,2.33189383986209,NA,164.276502951649
"883631457","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.5_fall=1.0",4.24779633830515,2.33186840159397,NA,164.276502951546
"883631457","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.8_fall=0.0",4.23514897810227,2.81414032456213,NA,163.967588826314
"883631457","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.8_fall=0.2",4.23514868453647,2.81414894470239,NA,163.96758882632
"883631457","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.8_fall=0.5",4.24780484001378,2.33187269764152,NA,164.276502951528
"883631457","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.8_fall=0.8",4.24780710394689,2.33186948700227,NA,164.27650295153
"883631457","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.8_fall=1.0",4.24780105953215,2.33189511115422,NA,164.276502951664
"883631457","forage_dynamic_multimodaldelta_alpha=0.1_rise=1.0_fall=0.0",4.23514868087108,2.81414811554655,NA,163.967588826318
"883631457","forage_dynamic_multimodaldelta_alpha=0.1_rise=1.0_fall=0.2",4.23514780501009,2.81414291389246,NA,163.967588826313
"883631457","forage_dynamic_multimodaldelta_alpha=0.1_rise=1.0_fall=0.5",4.24780158725473,2.33186052381022,NA,164.276502951531
"883631457","forage_dynamic_multimodaldelta_alpha=0.1_rise=1.0_fall=0.8",4.24780886740373,2.33186853053962,NA,164.276502951538
"883631457","forage_dynamic_multimodaldelta_alpha=0.1_rise=1.0_fall=1.0",4.24779959444476,2.33186017717128,NA,164.276502951537
"883631457","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.0_fall=0.0",4.21220939781942,4.71724081589814,NA,157.782057198716
"883631457","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.0_fall=0.2",4.21221331112795,4.71723392964917,NA,157.782057198701
"883631457","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.0_fall=0.5",4.25846078826182,4.3312298566405,NA,158.004709052258
"883631457","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.0_fall=0.8",4.28724021588697,4.04921048376157,NA,157.867465008357
"883631457","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.0_fall=1.0",4.28723253350307,4.04921766161512,NA,157.867465008324
"883631457","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.2_fall=0.0",4.25736402375517,4.79622925542958,NA,158.140919365984
"883631457","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.2_fall=0.2",4.25736062393876,4.79623523706158,NA,158.140919365989
"883631457","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.2_fall=0.5",4.29879984887081,4.37344997435369,NA,158.377704068837
"883631457","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.2_fall=0.8",4.32323655034183,4.06660990594862,NA,158.246186661258
"883631457","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.2_fall=1.0",4.32323772935962,4.06660991238102,NA,158.246186661258
"883631457","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.5_fall=0.0",4.26861413148163,4.17646801350801,NA,161.437650922772
"883631457","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",4.26862514343755,4.17645951771026,NA,161.437650922717
"883631457","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.5_fall=0.5",4.24223983176181,4.36731124283141,NA,159.682922957434
"883631457","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.5_fall=0.8",4.27124989346407,4.01265560227804,NA,159.545025049922
"883631457","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.5_fall=1.0",4.27125246848344,4.0126612517813,NA,159.545025049923
"883631457","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.8_fall=0.0",4.23515168203644,2.81414388316695,NA,163.96758882632
