pet,4.45
pets,4.08
pewee,1.64
pheasant,3.03
phoenix,4.21
pig,4.14
pigeon,3.61
piggy,3.3
pigs,3.99
pike,3.68
plover,2.54
pointer,3.62
polar,3.96
pollock,3.23
ponies,3.29
pony,3.81
poodle,3.02
porcupine,2.88
pork,4.03
porpoise,2.56
possum,2.94
poultry,3.54
primate,3.14
ptarmigan,2.05
puffin,2.66
pug,3.11
pullet,1.48
puma,3.22
pup,3.64
puppies,3.67
puppy,4.0
puss,3.03
quail,3.13
rabbit,4.05
ragamuffin,1.99
ram,4.19
rat,4.17
rattler,2.32
rattlesnake,2.87
raven,3.79
ray,4.69
redbird,1.96
redbreast,1.81
redtail,1.35
reindeer,3.32
reptile,3.25
reptiles,3.36
rhinoceros,2.85
roach,3.44
robin,4.33
rodents,3.32
roe,3.44
rook,3.1
rooster,3.31
sable,2.99
salamander,2.76
salmon,4.01
sardine,2.66
sardines,2.93
scorpion,3.37
scorpions,3.0
seal,4.3
serpent,3.46
shad,2.84
shark,4.1
sharks,3.96
sheep,4.19
shellfish,3.15
shepherd,3.9
shrew,2.75
shrimp,3.79
siamese,2.97
siberian,3.31
silkworm,2.4
skate,3.74
skunk,3.1
skylark,2.47
sloth,3.1
slug,3.31
smelt,2.99
snail,3.67
snake,4.23
snakes,3.86
snapper,3.0
snipe,3.04
sow,3.38
spaniel,2.82
sparrow,3.48
spider,4.25
spiders,3.75
sponge,3.59
sprat,1.98
squab,1.97
squirrel,3.69
stag,3.25
stallion,3.24
stallions,2.73
starfish,3.0
starling,3.03
steed,2.95
steer,3.72
stork,2.88
sturgeon,3.34
sunfish,2.35
swallow,3.87
swan,3.84
swift,4.15
swine,3.46
tabby,2.79
tadpole,2.51
takin,3.21
tanager,1.93
tang,3.58
tentacle,2.67
tern,2.72
terrier,3.24
thoroughbred,2.98
thrush,2.83
tick,3.8
tiger,4.3
tigers,4.15
titmouse,1.87
toad,3.34
tortoise,3.26
tortuga,2.27
triggerfish,1.64
trotter,2.92
trout,3.78
trumpeter,2.7
tunny,1.86
turbot,2.19
turkey,4.56
turtle,3.91
turtles,3.72
unicorn,3.54
urchin,2.79
veal,3.08
vermin,2.96
viper,3.31
vulture,3.18
walrus,2.98
warbler,2.77
wasp,3.35
wasps,3.3
waterfowl,2.88
weasel,3.19
whale,3.98
whales,3.77
whelp,2.49
whiff,3.22
whitefish,2.59
whiting,3.08
wildcat,3.06
winkle,2.71
wolf,4.35
wolfhound,1.99
wolverine,3.44
wolves,4.01
woman,5.35
woodchuck,2.3
woodcock,2.79
woodpecker,2.82
worm,3.77
wren,3.09
yak,3.12
yellowlegs,1.38
zebra,3.4
