"SID","Model","Beta_Frequency","Beta_Semantic","Beta_Phonological","Negative_Log_Likelihood_Optimized"
"528353180","forage_static",5.2087779226137,3.19039215052402,NA,128.05143823392
"528353180","forage_dynamic_simdrop",5.20268597229989,3.80119318988513,NA,129.438387380266
"528353180","forage_dynamic_multimodal_alpha=0.0",5.04530287313599,3.70007825472264,NA,127.280599517416
"528353180","forage_dynamic_multimodal_alpha=0.1",4.98928563602318,3.55492755432651,NA,128.878386053786
"528353180","forage_dynamic_multimodal_alpha=0.2",4.98929059135983,3.55493122829353,NA,128.87838605379
"528353180","forage_dynamic_multimodal_alpha=0.3",4.98928367515913,3.5549273315559,NA,128.878386053789
"528353180","forage_dynamic_multimodal_alpha=0.4",5.09843611854532,3.70433751992338,NA,128.305086859047
"528353180","forage_dynamic_multimodal_alpha=0.5",5.18802316992654,3.85450636782541,NA,127.671924753672
"528353180","forage_dynamic_multimodal_alpha=0.6",5.18801797641263,3.85450965413776,NA,127.671924753686
"528353180","forage_dynamic_multimodal_alpha=0.7",5.18801769267677,3.85450284173168,NA,127.671924753674
"528353180","forage_dynamic_multimodal_alpha=0.8",5.2069329507288,3.91388809905815,NA,127.509768324433
"528353180","forage_dynamic_multimodal_alpha=0.9",5.20693051307601,3.91388710801311,NA,127.50976832443
"528353180","forage_dynamic_multimodal_alpha=1.0",5.20268747221958,3.80119339784226,NA,129.438387380261
"528353180","forage_dynamic_norms_associative",4.51513345597797,4.97847705740814,NA,130.772043422086
"528353180","forage_dynamic_norms_categorical",4.3554091241439,3.4689942842274,NA,132.055212564311
"528353180","forage_dynamic_delta_rise=0.0_fall=0.0",4.69841193782588,11.5226613180899,NA,123.43944868546
"528353180","forage_dynamic_delta_rise=0.0_fall=0.2",4.69841615457311,11.5226497817107,NA,123.439448685447
"528353180","forage_dynamic_delta_rise=0.0_fall=0.5",4.99321056826112,8.96427343322597,NA,123.481672924872
"528353180","forage_dynamic_delta_rise=0.0_fall=0.8",5.34190503641585,6.8838873593192,NA,124.099454202404
"528353180","forage_dynamic_delta_rise=0.0_fall=1.0",5.30904772032919,5.56531993532799,NA,124.887357587044
"528353180","forage_dynamic_delta_rise=0.2_fall=0.0",4.69841035780679,11.5226551509083,NA,123.439448685464
"528353180","forage_dynamic_delta_rise=0.2_fall=0.2",4.69841521473738,11.5226628921097,NA,123.439448685452
"528353180","forage_dynamic_delta_rise=0.2_fall=0.5",4.99321296639277,8.96428051007385,NA,123.481672924866
"528353180","forage_dynamic_delta_rise=0.2_fall=0.8",5.34189643591525,6.88389661686349,NA,124.099454202421
"528353180","forage_dynamic_delta_rise=0.2_fall=1.0",5.30904664584977,5.56531805424329,NA,124.887357587044
"528353180","forage_dynamic_delta_rise=0.5_fall=0.0",4.29761393934413,13.3003930134631,NA,125.693888323923
"528353180","forage_dynamic_delta_rise=0.5_fall=0.2",4.29761582888414,13.3003984071427,NA,125.693888323916
"528353180","forage_dynamic_delta_rise=0.5_fall=0.5",4.29760859929446,13.3003978526908,NA,125.693888323937
"528353180","forage_dynamic_delta_rise=0.5_fall=0.8",5.27566414870273,6.77612818747346,NA,124.948739933025
"528353180","forage_dynamic_delta_rise=0.5_fall=1.0",5.48319126572871,5.94499220154767,NA,125.670369262088
"528353180","forage_dynamic_delta_rise=0.8_fall=0.0",4.29760742435063,13.3004212896418,NA,125.693888323948
"528353180","forage_dynamic_delta_rise=0.8_fall=0.2",4.29759865409694,13.3003976889169,NA,125.693888324008
"528353180","forage_dynamic_delta_rise=0.8_fall=0.5",4.29761381965996,13.3003790573152,NA,125.693888323941
"528353180","forage_dynamic_delta_rise=0.8_fall=0.8",5.27566258565274,6.77611857039572,NA,124.948739933002
