"SID","Model","Beta_Frequency","Beta_Semantic","Beta_Phonological","Negative_Log_Likelihood_Optimized"
"528353180","forage_static",5.07717381530382,3.96249988737394,NA,127.205741656589
"528353180","forage_dynamic_simdrop",4.93992125554515,5.27494685340378,NA,126.804414150397
"528353180","forage_dynamic_multimodal_alpha=0.0",4.88472069279332,4.40163487529175,NA,127.178814467404
"528353180","forage_dynamic_multimodal_alpha=0.1",4.87817380022233,4.39611496165136,NA,128.044939604476
"528353180","forage_dynamic_multimodal_alpha=0.2",4.87818491321313,4.39610232993061,NA,128.044939604387
"528353180","forage_dynamic_multimodal_alpha=0.3",4.87818862071384,4.39610631283992,NA,128.044939604383
"528353180","forage_dynamic_multimodal_alpha=0.4",4.95057859127909,4.59452435667971,NA,127.281200144991
"528353180","forage_dynamic_multimodal_alpha=0.5",4.95058465517902,4.59453068225158,NA,127.281200144995
"528353180","forage_dynamic_multimodal_alpha=0.6",4.95058048208002,4.59452720608807,NA,127.28120014499
"528353180","forage_dynamic_multimodal_alpha=0.7",4.9182063219029,4.69927532365397,NA,127.042865568126
"528353180","forage_dynamic_multimodal_alpha=0.8",4.9792585900541,4.75500430132373,NA,126.596177140116
"528353180","forage_dynamic_multimodal_alpha=0.9",4.93992847356071,5.27493246767038,NA,126.804414150373
"528353180","forage_dynamic_multimodal_alpha=1.0",4.93992619461074,5.27494266402075,NA,126.804414150376
"528353180","forage_dynamic_norms_associative",4.37181848824379,7.47711860677301,NA,128.338610996935
"528353180","forage_dynamic_norms_categorical",4.18840861732224,5.92967122205803,NA,129.746948728897
"528353180","forage_dynamic_delta_rise=0.0_fall=0.0",4.45826152064058,8.51606659606727,NA,127.807365741475
"528353180","forage_dynamic_delta_rise=0.0_fall=0.2",4.67814683492727,8.57749737391233,NA,126.110601542395
"528353180","forage_dynamic_delta_rise=0.0_fall=0.5",4.91404375552658,6.25001450253055,NA,125.335633848377
"528353180","forage_dynamic_delta_rise=0.0_fall=0.8",4.96984107585579,5.90955068916385,NA,125.69978239187
"528353180","forage_dynamic_delta_rise=0.0_fall=1.0",4.83143123604122,5.66448140439823,NA,124.078429060349
"528353180","forage_dynamic_delta_rise=0.2_fall=0.0",4.38830594934492,8.28295538978662,NA,128.984770543539
"528353180","forage_dynamic_delta_rise=0.2_fall=0.2",4.67814726227815,8.57749280307596,NA,126.110601542393
"528353180","forage_dynamic_delta_rise=0.2_fall=0.5",4.91404789072545,6.25001492072942,NA,125.335633848381
"528353180","forage_dynamic_delta_rise=0.2_fall=0.8",4.96983822140518,5.90955917959557,NA,125.699782391884
"528353180","forage_dynamic_delta_rise=0.2_fall=1.0",4.83144338678227,5.66447697799107,NA,124.078429060256
"528353180","forage_dynamic_delta_rise=0.5_fall=0.0",4.27749148184661,12.6939474373046,NA,125.448040896572
"528353180","forage_dynamic_delta_rise=0.5_fall=0.2",4.60071128967121,11.3452047169758,NA,122.790544170301
"528353180","forage_dynamic_delta_rise=0.5_fall=0.5",4.8545624727201,10.4303850380872,NA,121.637378397905
"528353180","forage_dynamic_delta_rise=0.5_fall=0.8",4.94297988993903,9.48974211706594,NA,122.638365583804
"528353180","forage_dynamic_delta_rise=0.5_fall=1.0",4.5914923514475,7.82230446132604,NA,121.753235548543
"528353180","forage_dynamic_delta_rise=0.8_fall=0.0",4.29216431079568,12.4296077222241,NA,127.045709906829
"528353180","forage_dynamic_delta_rise=0.8_fall=0.2",4.60071969954682,11.3452260044515,NA,122.790544170281
"528353180","forage_dynamic_delta_rise=0.8_fall=0.5",4.8545625105484,10.4304015286297,NA,121.637378397897
"528353180","forage_dynamic_delta_rise=0.8_fall=0.8",4.94298910595106,9.48974131274612,NA,122.638365583767
"528353180","forage_dynamic_delta_rise=0.8_fall=1.0",4.59149692398113,7.82231728794218,NA,121.75323554855
"528353180","forage_dynamic_delta_rise=1.0_fall=0.0",4.29215611213176,12.4295995933142,NA,127.045709906834
"528353180","forage_dynamic_delta_rise=1.0_fall=0.2",4.60071729091548,11.3452247544372,NA,122.790544170283
"528353180","forage_dynamic_delta_rise=1.0_fall=0.5",4.85455564915875,10.4303881571332,NA,121.637378397916
"528353180","forage_dynamic_delta_rise=1.0_fall=0.8",4.94299110881158,9.48975320772646,NA,122.638365583772
"528353180","forage_dynamic_delta_rise=1.0_fall=1.0",4.59148301407779,7.82231929931385,NA,121.753235548582
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.0_fall=0.0",4.33980901922365,3.81753028451654,NA,132.149635574987
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.0_fall=0.2",4.31403702980751,2.45250525000182,NA,133.054730206831
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.0_fall=0.5",4.26786377287387,1.67840635114297,NA,133.500296109037
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.0_fall=0.8",4.35777872473148,2.11980298538317,NA,133.0580044731
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.0_fall=1.0",4.35777835602595,2.11980311215197,NA,133.058004473102
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.2_fall=0.0",4.33981003066543,3.81753178754287,NA,132.149635574985
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.2_fall=0.2",4.31403960217836,2.45248801144034,NA,133.054730206784
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.2_fall=0.5",4.26786521000324,1.67841388480711,NA,133.500296109055
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.2_fall=0.8",4.35778770716813,2.11980573265108,NA,133.058004473101
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.2_fall=1.0",4.35777836329532,2.11981891831444,NA,133.058004473181
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.5_fall=0.0",4.33980560880425,3.81752683762515,NA,132.149635575002
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.5_fall=0.2",4.31404598415365,2.45249380503255,NA,133.054730206783
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.5_fall=0.5",4.26786089168364,1.67841030028095,NA,133.500296109049
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.5_fall=0.8",4.35778406155874,2.11979561510353,NA,133.058004473092
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.5_fall=1.0",4.35778228410402,2.11980203856494,NA,133.058004473092
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.8_fall=0.0",4.28605526363499,3.64798323553974,NA,132.557731259826
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.8_fall=0.2",4.25366622662023,2.17091356455514,NA,133.381346542386
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.8_fall=0.5",4.20733710096643,1.39768129697484,NA,133.753379198525
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.8_fall=0.8",4.29557746444184,1.87693065412811,NA,133.358787267916
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.8_fall=1.0",4.29557238012121,1.87692739567082,NA,133.358787267902
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=1.0_fall=0.0",4.28605298594585,3.64797992933505,NA,132.55773125983
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=1.0_fall=0.2",4.25367000066417,2.17089358964681,NA,133.381346542289
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=1.0_fall=0.5",4.20733689527933,1.39770145458006,NA,133.753379198608
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=1.0_fall=0.8",4.29556778152079,1.8769352553053,NA,133.358787267943
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=1.0_fall=1.0",4.29558176691768,1.87693316402127,NA,133.35878726794
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.0_fall=0.0",4.58470330751158,5.77288207859958,NA,127.794364200252
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.0_fall=0.2",4.47680533538421,5.55933324380315,NA,126.139010102824
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.0_fall=0.5",4.64429306476091,4.04819567061509,NA,128.947579089096
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.0_fall=0.8",4.71787277216791,4.24446664804109,NA,128.192720770138
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.0_fall=1.0",4.71787075863442,4.24447509164478,NA,128.19272077017
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.2_fall=0.0",4.33980852697411,3.81753429554685,NA,132.149635574993
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.2_fall=0.2",4.33980912411638,3.81752815078901,NA,132.149635574987
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.2_fall=0.5",4.26786652233033,1.67842851811206,NA,133.500296109155
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.2_fall=0.8",4.35778472832321,2.11980618871212,NA,133.0580044731
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.2_fall=1.0",4.35777644864033,2.11980422548306,NA,133.058004473111
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.5_fall=0.0",4.33980989238074,3.81752848557616,NA,132.149635574984
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.5_fall=0.2",4.33980464808701,3.8175202562621,NA,132.149635575014
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.5_fall=0.5",4.26787040117834,1.67842656302322,NA,133.500296109138
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.5_fall=0.8",4.35778369258578,2.11979908748409,NA,133.05800447309
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.5_fall=1.0",4.35777925834503,2.11980128492816,NA,133.058004473097
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.8_fall=0.0",4.28605689130146,3.64798738124009,NA,132.55773125983
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.8_fall=0.2",4.28605476602063,3.64798559671781,NA,132.557731259832
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.8_fall=0.5",4.20733635185113,1.39768782724472,NA,133.753379198533
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.8_fall=0.8",4.29557749121631,1.87692512734377,NA,133.358787267903
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.8_fall=1.0",4.29557658499211,1.87694494385818,NA,133.358787268004
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=1.0_fall=0.0",4.27400181244547,4.5464620673096,NA,132.0402777812
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=1.0_fall=0.2",4.27400121083756,4.54645946045665,NA,132.040277781196
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=1.0_fall=0.5",4.27400156999853,4.54644792101891,NA,132.040277781193
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=1.0_fall=0.8",4.3496143970916,4.93313066283681,NA,131.241005028311
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=1.0_fall=1.0",4.34961829191191,4.93313873462462,NA,131.241005028319
"528353180","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.0_fall=0.0",4.58469897726142,5.77287487900189,NA,127.794364200271
"528353180","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.0_fall=0.2",4.58470400678513,5.77287570085666,NA,127.794364200256
"528353180","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.0_fall=0.5",4.47680871722161,5.55934691933899,NA,126.139010102883
"528353180","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.0_fall=0.8",4.71786644660931,4.24445967165724,NA,128.192720770138
"528353180","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.0_fall=1.0",4.7178698859439,4.24446036126111,NA,128.192720770135
"528353180","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.2_fall=0.0",4.46908663995986,5.09639259495631,NA,129.888903383161
"528353180","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.2_fall=0.2",4.46908007314652,5.09639045486209,NA,129.888903383164
"528353180","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.2_fall=0.5",4.40335506166939,5.05119080510059,NA,128.199188066191
"528353180","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.2_fall=0.8",4.60145557485337,3.68816800953004,NA,129.920142324451
"528353180","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.2_fall=1.0",4.6014506348855,3.68816636688863,NA,129.920142324449
"528353180","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.5_fall=0.0",4.33980817373209,3.81752657635665,NA,132.14963557499
"528353180","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",4.33981337446663,3.81753584917052,NA,132.149635574983
"528353180","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.5_fall=0.5",4.33980586024689,3.81752267519229,NA,132.149635575004
"528353180","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.5_fall=0.8",4.35778998337191,2.11982686971514,NA,133.058004473242
"528353180","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.5_fall=1.0",4.35778369874328,2.11979884503749,NA,133.05800447309
"528353180","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.8_fall=0.0",4.27400008767981,4.54644308356714,NA,132.040277781202
"528353180","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.8_fall=0.2",4.27399815284748,4.54645757635536,NA,132.0402777812
"528353180","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.8_fall=0.5",4.27399862754634,4.54644669247533,NA,132.040277781199
"528353180","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.8_fall=0.8",4.349614607887,4.93313404913754,NA,131.241005028311
"528353180","forage_dynamic_multimodaldelta_alpha=0.2_rise=0.8_fall=1.0",4.34961349430445,4.93313231765318,NA,131.24100502831
"528353180","forage_dynamic_multimodaldelta_alpha=0.2_rise=1.0_fall=0.0",4.27400705179931,4.54644952889297,NA,132.040277781194
"528353180","forage_dynamic_multimodaldelta_alpha=0.2_rise=1.0_fall=0.2",4.27400271956317,4.54645669283682,NA,132.040277781191
"528353180","forage_dynamic_multimodaldelta_alpha=0.2_rise=1.0_fall=0.5",4.27400156483187,4.54645177001053,NA,132.04027778119
"528353180","forage_dynamic_multimodaldelta_alpha=0.2_rise=1.0_fall=0.8",4.34961309748226,4.93313517243407,NA,131.241005028311
"528353180","forage_dynamic_multimodaldelta_alpha=0.2_rise=1.0_fall=1.0",4.34961469056143,4.93313673679089,NA,131.241005028312
"528353180","forage_dynamic_multimodaldelta_alpha=0.3_rise=0.0_fall=0.0",4.5847057904853,5.77288182992266,NA,127.794364200249
