"SID","Model","Beta_Frequency","Beta_Semantic","Beta_Phonological","Negative_Log_Likelihood_Optimized"
"528353180","forage_static",5.10801334316853,3.99964190204137,NA,127.017421559955
"528353180","forage_dynamic_simdrop",5.01640413613558,4.45600642174289,NA,128.053724948284
"528353180","forage_dynamic_multimodal_alpha=0.0",4.9051020010168,4.4245864121152,NA,126.93774409163
"528353180","forage_dynamic_multimodal_alpha=0.1",4.90390697941751,4.46666548197209,NA,127.697630399771
"528353180","forage_dynamic_multimodal_alpha=0.2",4.90390183899255,4.46666290093568,NA,127.697630399772
"528353180","forage_dynamic_multimodal_alpha=0.3",4.90390497446349,4.46666811734879,NA,127.697630399775
"528353180","forage_dynamic_multimodal_alpha=0.4",4.98048281817848,4.65126589242932,NA,126.934244682498
"528353180","forage_dynamic_multimodal_alpha=0.5",4.98049285074325,4.65127219069294,NA,126.934244682492
"528353180","forage_dynamic_multimodal_alpha=0.6",4.98048283985697,4.65128336338768,NA,126.934244682579
"528353180","forage_dynamic_multimodal_alpha=0.7",4.98048463080234,4.65126586518882,NA,126.934244682492
"528353180","forage_dynamic_multimodal_alpha=0.8",5.04486636752512,4.72543466650072,NA,126.437739238071
"528353180","forage_dynamic_multimodal_alpha=0.9",5.01639757188065,4.45601601283328,NA,128.053724948323
"528353180","forage_dynamic_multimodal_alpha=1.0",5.01640454767438,4.45600957670482,NA,128.053724948282
"528353180","forage_dynamic_norms_associative",4.38109822536305,7.3588039180816,NA,128.452308567284
"528353180","forage_dynamic_norms_categorical",4.2036937830756,5.75229486756897,NA,129.934294028373
"528353180","forage_dynamic_delta_rise=0.0_fall=0.0",4.34225706082079,11.9779536264365,NA,124.081088723531
"528353180","forage_dynamic_delta_rise=0.0_fall=0.2",4.34225428120432,11.9779578929339,NA,124.081088723542
"528353180","forage_dynamic_delta_rise=0.0_fall=0.5",4.965330326751,9.56777382982698,NA,122.310778156644
"528353180","forage_dynamic_delta_rise=0.0_fall=0.8",4.96532709637136,9.56777015474301,NA,122.310778156652
"528353180","forage_dynamic_delta_rise=0.0_fall=1.0",4.59084421024175,7.89358370950333,NA,121.414364704878
"528353180","forage_dynamic_delta_rise=0.2_fall=0.0",4.28960921711155,12.9455090213179,NA,124.978873617106
"528353180","forage_dynamic_delta_rise=0.2_fall=0.2",4.28962088880481,12.9455000159265,NA,124.978873617121
"528353180","forage_dynamic_delta_rise=0.2_fall=0.5",4.96533225787781,9.567772045052,NA,122.310778156642
"528353180","forage_dynamic_delta_rise=0.2_fall=0.8",4.96532814025507,9.56777366237758,NA,122.310778156648
"528353180","forage_dynamic_delta_rise=0.2_fall=1.0",4.59084154739376,7.89358418512656,NA,121.414364704881
"528353180","forage_dynamic_delta_rise=0.5_fall=0.0",4.28961203256407,12.9455082210327,NA,124.978873617102
"528353180","forage_dynamic_delta_rise=0.5_fall=0.2",4.28960910514588,12.9455165020876,NA,124.978873617105
"528353180","forage_dynamic_delta_rise=0.5_fall=0.5",4.96533039380639,9.56777583743877,NA,122.310778156644
"528353180","forage_dynamic_delta_rise=0.5_fall=0.8",4.96532980113614,9.56777498585341,NA,122.310778156645
"528353180","forage_dynamic_delta_rise=0.5_fall=1.0",4.59084096565847,7.89358620075765,NA,121.414364704882
"528353180","forage_dynamic_delta_rise=0.8_fall=0.0",4.28961420267116,12.9455274794927,NA,124.978873617109
"528353180","forage_dynamic_delta_rise=0.8_fall=0.2",4.28961850058055,12.9455144102858,NA,124.978873617106
"528353180","forage_dynamic_delta_rise=0.8_fall=0.5",4.96532784456545,9.56777704940162,NA,122.310778156651
"528353180","forage_dynamic_delta_rise=0.8_fall=0.8",4.96533258268293,9.56777124939002,NA,122.310778156642
"528353180","forage_dynamic_delta_rise=0.8_fall=1.0",4.59081971136191,7.89360900436315,NA,121.414364705106
"528353180","forage_dynamic_delta_rise=1.0_fall=0.0",4.17022779526563,13.2971267384483,NA,128.0304246648
"528353180","forage_dynamic_delta_rise=1.0_fall=0.2",4.17021673665469,13.2970883770047,NA,128.030424664847
"528353180","forage_dynamic_delta_rise=1.0_fall=0.5",4.96533310107442,9.56778496492638,NA,122.310778156655
"528353180","forage_dynamic_delta_rise=1.0_fall=0.8",4.96533112416467,9.56777024011687,NA,122.310778156644
"528353180","forage_dynamic_delta_rise=1.0_fall=1.0",4.59083520781188,7.89358482477126,NA,121.414364704901
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.0_fall=0.0",4.34709899162084,3.78269539380317,NA,132.079227697866
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.0_fall=0.2",4.34032407739768,2.6599608566554,NA,132.889263763585
