"SID","Model","Beta_Frequency","Beta_Semantic","Beta_Phonological","Negative_Log_Likelihood_Optimized"
"883631457","forage_static",4.44606027481839,3.4384668159316,NA,156.915627228332
"883631457","forage_dynamic_simdrop",4.20321021518601,5.08121529346994,NA,152.426983803218
"883631457","forage_dynamic_multimodal_alpha=0.0",4.42191650578514,3.10993664425371,NA,158.874993750055
"883631457","forage_dynamic_multimodal_alpha=0.1",4.32316427295185,3.93473488629577,NA,157.951120248303
"883631457","forage_dynamic_multimodal_alpha=0.2",4.3231607868551,3.9347472348562,NA,157.951120248356
"883631457","forage_dynamic_multimodal_alpha=0.3",4.32316185696235,3.93474119908202,NA,157.951120248312
"883631457","forage_dynamic_multimodal_alpha=0.4",4.30934659729639,3.97088214120961,NA,157.127196913788
"883631457","forage_dynamic_multimodal_alpha=0.5",4.21636769679008,4.59676992925596,NA,154.55499795202
"883631457","forage_dynamic_multimodal_alpha=0.6",4.13712240148506,5.13764126373956,NA,151.962926301464
"883631457","forage_dynamic_multimodal_alpha=0.7",4.13618363876341,5.19016615701081,NA,152.336543724182
"883631457","forage_dynamic_multimodal_alpha=0.8",4.13617775546346,5.19016701056678,NA,152.336543724169
"883631457","forage_dynamic_multimodal_alpha=0.9",4.13618056090796,5.19016517818098,NA,152.336543724173
"883631457","forage_dynamic_multimodal_alpha=1.0",4.2032111081328,5.08121229476762,NA,152.426983803223
"883631457","forage_dynamic_norms_associative",4.28638224884956,4.9486857729171,NA,158.995533725167
"883631457","forage_dynamic_norms_categorical",4.28638220342217,4.94868699563939,NA,158.995533725169
"883631457","forage_dynamic_delta_rise=0.0_fall=0.0",4.11725051305915,5.86993758477723,NA,152.416235460438
"883631457","forage_dynamic_delta_rise=0.0_fall=0.2",4.11725196621708,5.86994058267359,NA,152.416235460428
"883631457","forage_dynamic_delta_rise=0.0_fall=0.5",4.09913209192852,5.87774089903531,NA,151.616474845144
"883631457","forage_dynamic_delta_rise=0.0_fall=0.8",4.10126246389613,5.78228534261878,NA,151.285095039991
