Switch_Method,Switches_per_Subj_mean,Switches_per_Subj_SD,Model,Beta_Frequency_mean,Beta_Frequency_std,Beta_Semantic_mean,Beta_Semantic_std,Beta_Phonological_mean,Beta_Phonological_std
delta_rise=0.0_fall=0.0,9.0,2.8613807855648994,forage_dynamic,5.163792560970019,1.4561322620620787,4.378698165590274,0.7899166162342962,,
delta_rise=0.0_fall=0.0,9.0,2.8613807855648994,forage_phonologicaldynamicglobal,0.7775383428062458,0.9739257720291512,0.7211291298579698,0.9041071278347629,0.4395223510068105,0.3126832469927998
delta_rise=0.0_fall=0.0,9.0,2.8613807855648994,forage_phonologicaldynamiclocal,1.7581512530536785,2.3129651493417938,1.5769426182468338,1.9084906747451185,0.31529128343448254,0.32928191421574343
delta_rise=0.0_fall=0.0,9.0,2.8613807855648994,forage_phonologicaldynamicswitch,1.9639701088802963,2.3038915611958273,1.6345865632974774,1.704118816756121,0.3206400991031601,0.47362463513446046
delta_rise=0.0_fall=0.2,8.53125,2.8337737096493787,forage_dynamic,5.191602260336208,1.4623582839006088,4.358623029602418,0.8077271475781463,,
delta_rise=0.0_fall=0.2,8.53125,2.8337737096493787,forage_phonologicaldynamicglobal,0.6753772112702822,0.9710516342476848,0.674718728356663,0.8929474075879658,0.49570561284886144,0.31196989097369343
delta_rise=0.0_fall=0.2,8.53125,2.8337737096493787,forage_phonologicaldynamiclocal,1.7634512555542272,2.3229482473059875,1.552968422489499,1.9192241780541826,0.38128212112840376,0.35998794295667574
delta_rise=0.0_fall=0.2,8.53125,2.8337737096493787,forage_phonologicaldynamicswitch,1.980669643325358,2.3713606237683487,1.6023709553531778,1.7329714375149663,0.22195610063193846,0.4338177173561751
delta_rise=0.0_fall=0.5,7.65625,2.4951124097923927,forage_dynamic,5.236764064706374,1.4688066507522999,4.305569787261184,0.8122544855222752,,
delta_rise=0.0_fall=0.5,7.65625,2.4951124097923927,forage_phonologicaldynamicglobal,0.7327257886705295,0.9698466407917327,0.8388121487928385,0.9086394636264353,0.4831139640000711,0.33404392505303915
delta_rise=0.0_fall=0.5,7.65625,2.4951124097923927,forage_phonologicaldynamiclocal,1.564840626424247,2.153723029330514,1.376472084804449,1.73101691739224,0.4101986368849887,0.3643115005925265
delta_rise=0.0_fall=0.5,7.65625,2.4951124097923927,forage_phonologicaldynamicswitch,2.140683042667426,2.493442137054269,1.7567331531283734,1.7565762108417042,0.31046691995044995,0.48169392360265206
delta_rise=0.0_fall=0.8,6.359375,2.3609266420994532,forage_dynamic,5.31405501740739,1.4771127726474886,4.139573188211554,0.8279984968960816,,
delta_rise=0.0_fall=0.8,6.359375,2.3609266420994532,forage_phonologicaldynamicglobal,0.7226008394602877,0.9909970745516632,0.7859586555136941,0.8721643164304327,0.43693667985896384,0.3032760009301356
delta_rise=0.0_fall=0.8,6.359375,2.3609266420994532,forage_phonologicaldynamiclocal,1.043731805728315,1.633367632248987,1.0045062029415195,1.3701970038533848,0.3755819676596305,0.32701210060467306
delta_rise=0.0_fall=0.8,6.359375,2.3609266420994532,forage_phonologicaldynamicswitch,2.4592049173774053,2.517650411184902,1.909008391780005,1.8215235138470467,0.2583814664090466,0.4272941996353476
delta_rise=0.0_fall=1.0,5.359375,2.210537176655258,forage_dynamic,5.352748402829702,1.4695733749725284,3.978009338491532,0.8419620587054252,,
delta_rise=0.0_fall=1.0,5.359375,2.210537176655258,forage_phonologicaldynamicglobal,0.7622523720651849,0.9658595340731645,0.72478434982209,0.797441181765859,0.45282537344575235,0.31989395113232255
delta_rise=0.0_fall=1.0,5.359375,2.210537176655258,forage_phonologicaldynamiclocal,1.0723119781661599,1.4290754659282068,0.94821359714619,1.2719029415900085,0.37921640797670697,0.30208608326219044
