"SID","Model","Beta_Frequency","Beta_Semantic","Beta_Phonological","Negative_Log_Likelihood_Optimized"
"528353180","forage_static",5.16774178820572,3.84901751527035,NA,127.010764284732
"528353180","forage_dynamic_simdrop",5.09210614951651,4.40672713183871,NA,128.685001755361
"528353180","forage_dynamic_multimodal_alpha=0.0",4.95769184790425,4.26523148616459,NA,126.741564698178
"528353180","forage_dynamic_multimodal_alpha=0.1",4.93609493181384,4.25276485897094,NA,128.176578285727
"528353180","forage_dynamic_multimodal_alpha=0.2",4.93608941659647,4.25277505177516,NA,128.17657828575
"528353180","forage_dynamic_multimodal_alpha=0.3",4.93608904880678,4.25276659846405,NA,128.176578285732
"528353180","forage_dynamic_multimodal_alpha=0.4",5.02799818185096,4.42944548668947,NA,127.463142750181
"528353180","forage_dynamic_multimodal_alpha=0.5",5.02801630305903,4.42943910862722,NA,127.463142750098
"528353180","forage_dynamic_multimodal_alpha=0.6",5.10106430862208,4.54220151657941,NA,126.878961411761
"528353180","forage_dynamic_multimodal_alpha=0.7",5.10105868449212,4.5421947111622,NA,126.878961411765
"528353180","forage_dynamic_multimodal_alpha=0.8",5.10106806897219,4.54221083530284,NA,126.878961411805
"528353180","forage_dynamic_multimodal_alpha=0.9",5.09210540231959,4.40673295970394,NA,128.68500175537
"528353180","forage_dynamic_multimodal_alpha=1.0",5.09210716484157,4.40673462342984,NA,128.685001755374
"528353180","forage_dynamic_norms_associative",4.42878499405735,6.74098883583835,NA,129.078642269552
"528353180","forage_dynamic_norms_categorical",4.26676308749705,5.06316715345838,NA,130.622459885816
"528353180","forage_dynamic_delta_rise=0.0_fall=0.0",4.45360059710838,11.0571011428625,NA,123.406372756185
"528353180","forage_dynamic_delta_rise=0.0_fall=0.2",4.4535995193942,11.0571102297263,NA,123.4063727562
"528353180","forage_dynamic_delta_rise=0.0_fall=0.5",4.72385621916209,10.1968559463576,NA,122.737918336139
"528353180","forage_dynamic_delta_rise=0.0_fall=0.8",5.09839854658085,9.25201938202642,NA,121.438249176875
"528353180","forage_dynamic_delta_rise=0.0_fall=1.0",4.88253044331988,6.61294639937103,NA,124.060036674218
"528353180","forage_dynamic_delta_rise=0.2_fall=0.0",4.34054492107096,13.1827250796685,NA,124.355157290479
"528353180","forage_dynamic_delta_rise=0.2_fall=0.2",4.3405460990355,13.1827185742793,NA,124.35515729048
"528353180","forage_dynamic_delta_rise=0.2_fall=0.5",4.66702321368124,10.5035304122544,NA,123.342249256269
"528353180","forage_dynamic_delta_rise=0.2_fall=0.8",5.04111366304649,9.39542780782408,NA,122.098292979129
"528353180","forage_dynamic_delta_rise=0.2_fall=1.0",5.10460843900588,7.34179378431039,NA,124.603112191449
"528353180","forage_dynamic_delta_rise=0.5_fall=0.0",4.34055249654054,13.182730482521,NA,124.355157290485
"528353180","forage_dynamic_delta_rise=0.5_fall=0.2",4.34054526856033,13.1827318010413,NA,124.35515729048
"528353180","forage_dynamic_delta_rise=0.5_fall=0.5",4.66703629157772,10.5035350269566,NA,123.342249256258
"528353180","forage_dynamic_delta_rise=0.5_fall=0.8",5.04111066799334,9.39541261829666,NA,122.098292979145
"528353180","forage_dynamic_delta_rise=0.5_fall=1.0",5.10458501407003,7.34180619650597,NA,124.603112191567
"528353180","forage_dynamic_delta_rise=0.8_fall=0.0",4.18361741757122,13.6693267025048,NA,125.749065277658
"528353180","forage_dynamic_delta_rise=0.8_fall=0.2",4.18361511202691,13.6693398018352,NA,125.749065277673
"528353180","forage_dynamic_delta_rise=0.8_fall=0.5",4.18362041287225,13.6693196697899,NA,125.749065277656
"528353180","forage_dynamic_delta_rise=0.8_fall=0.8",5.04111102851002,9.39542103982301,NA,122.098292979133
"528353180","forage_dynamic_delta_rise=0.8_fall=1.0",5.10460271607603,7.34179245097799,NA,124.603112191443
"528353180","forage_dynamic_delta_rise=1.0_fall=0.0",4.19460409724998,13.7628843420132,NA,127.403063575308
"528353180","forage_dynamic_delta_rise=1.0_fall=0.2",4.19461227467511,13.7628812517641,NA,127.403063575296
"528353180","forage_dynamic_delta_rise=1.0_fall=0.5",4.19461112372275,13.7628789560244,NA,127.403063575298
