"SID","Model","Beta_Frequency","Beta_Semantic","Beta_Phonological","Negative_Log_Likelihood_Optimized"
"528353180","forage_static",5.19350912742085,3.65148250458552,NA,127.264825148524
"528353180","forage_dynamic_simdrop",5.14922645758518,4.3284005523898,NA,128.729115887576
"528353180","forage_dynamic_multimodal_alpha=0.0",4.99121720331569,4.08754647008424,NA,126.834828354725
"528353180","forage_dynamic_multimodal_alpha=0.1",4.96125478850461,4.11190263595153,NA,128.110411895409
"528353180","forage_dynamic_multimodal_alpha=0.2",4.96125696392483,4.11189979776803,NA,128.110411895406
"528353180","forage_dynamic_multimodal_alpha=0.3",4.961256582645,4.11189826489119,NA,128.110411895405
"528353180","forage_dynamic_multimodal_alpha=0.4",5.05984405125059,4.27484417238108,NA,127.43465557199
"528353180","forage_dynamic_multimodal_alpha=0.5",5.05983735798182,4.27484965537145,NA,127.434655572007
"528353180","forage_dynamic_multimodal_alpha=0.6",5.13771835709562,4.40066633177388,NA,126.81366072797
"528353180","forage_dynamic_multimodal_alpha=0.7",5.1377163183459,4.40066474700153,NA,126.813660727964
"528353180","forage_dynamic_multimodal_alpha=0.8",5.13771078159205,4.40066768908595,NA,126.813660727972
"528353180","forage_dynamic_multimodal_alpha=0.9",5.14349829565574,4.34540024076089,NA,128.686268742764
"528353180","forage_dynamic_multimodal_alpha=1.0",5.14922011110661,4.32839013419289,NA,128.729115887585
"528353180","forage_dynamic_norms_associative",4.46566904660269,6.19170543482356,NA,129.632986933276
"528353180","forage_dynamic_norms_categorical",4.30848727119662,4.5289694318345,NA,131.130403170847
"528353180","forage_dynamic_delta_rise=0.0_fall=0.0",4.62121938878745,10.3456771079922,NA,123.432700360175
"528353180","forage_dynamic_delta_rise=0.0_fall=0.2",4.62122426841035,10.3456739651619,NA,123.432700360165
"528353180","forage_dynamic_delta_rise=0.0_fall=0.5",4.8810419426647,9.49190233106426,NA,123.006765010688
"528353180","forage_dynamic_delta_rise=0.0_fall=0.8",5.1599286701076,9.06523197812396,NA,121.488829257324
"528353180","forage_dynamic_delta_rise=0.0_fall=1.0",4.94198939855806,6.51600192539666,NA,124.008602327072
"528353180","forage_dynamic_delta_rise=0.2_fall=0.0",4.38424802882374,13.1752976957115,NA,124.240139143298
"528353180","forage_dynamic_delta_rise=0.2_fall=0.2",4.38424823817811,13.1753254090433,NA,124.240139143281
"528353180","forage_dynamic_delta_rise=0.2_fall=0.5",4.71454942174805,10.0550271508445,NA,123.810455454994
"528353180","forage_dynamic_delta_rise=0.2_fall=0.8",5.10017586414851,9.1520473078522,NA,122.249379059398
"528353180","forage_dynamic_delta_rise=0.2_fall=1.0",5.16420583956137,7.20379718595748,NA,124.607682496816
"528353180","forage_dynamic_delta_rise=0.5_fall=0.0",4.21676676460374,13.6220116568806,NA,125.60765823598
"528353180","forage_dynamic_delta_rise=0.5_fall=0.2",4.2167516893041,13.6219963136756,NA,125.60765823603
"528353180","forage_dynamic_delta_rise=0.5_fall=0.5",4.21676261995381,13.6219876309743,NA,125.607658235987
"528353180","forage_dynamic_delta_rise=0.5_fall=0.8",5.10017620931021,9.15204232251602,NA,122.249379059401
"528353180","forage_dynamic_delta_rise=0.5_fall=1.0",5.16422061275955,7.20377261267902,NA,124.607682496726
"528353180","forage_dynamic_delta_rise=0.8_fall=0.0",4.21676335924373,13.6219987559485,NA,125.607658235979
"528353180","forage_dynamic_delta_rise=0.8_fall=0.2",4.216762240688,13.6219955930632,NA,125.607658235982
"528353180","forage_dynamic_delta_rise=0.8_fall=0.5",4.21675984512411,13.6219854494093,NA,125.607658235997
"528353180","forage_dynamic_delta_rise=0.8_fall=0.8",5.1001821540713,9.15205433899876,NA,122.249379059399
"528353180","forage_dynamic_delta_rise=0.8_fall=1.0",5.16420869961983,7.20379815965636,NA,124.607682496808
"528353180","forage_dynamic_delta_rise=1.0_fall=0.0",4.21674930817236,13.6219684374937,NA,125.607658236091
"528353180","forage_dynamic_delta_rise=1.0_fall=0.2",4.21676684574253,13.6220026355024,NA,125.607658235977
"528353180","forage_dynamic_delta_rise=1.0_fall=0.5",4.21677010896777,13.621980940726,NA,125.607658235996
"528353180","forage_dynamic_delta_rise=1.0_fall=0.8",5.10017972831174,9.15205532041414,NA,122.249379059399
"528353180","forage_dynamic_delta_rise=1.0_fall=1.0",5.16421604491587,7.20377521346985,NA,124.607682496721
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.0_fall=0.0",4.3490624904087,3.19411167800276,NA,132.172610165083
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.0_fall=0.2",4.39084357509843,2.80697096739977,NA,132.4822706389
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.0_fall=0.5",4.27940560129456,1.55228605309131,NA,133.533189664623
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.0_fall=0.8",4.36498641663339,1.88650357563996,NA,133.155898235615
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.0_fall=1.0",4.36498100848616,1.88649322666847,NA,133.155898235623
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.2_fall=0.0",4.34906637637321,3.19413018346208,NA,132.172610165209
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.2_fall=0.2",4.39083792061838,2.80697031602495,NA,132.482270638911
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.2_fall=0.5",4.27940281885031,1.55227839137321,NA,133.533189664599
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.2_fall=0.8",4.36498037991041,1.88650211938834,NA,133.155898235615
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.2_fall=1.0",4.36498227768703,1.8864966041336,NA,133.155898235614
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.5_fall=0.0",4.34907071177422,3.19409974330073,NA,132.172610165022
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.5_fall=0.2",4.39084100957205,2.80696753892324,NA,132.482270638902
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.5_fall=0.5",4.27939697420109,1.55227429390541,NA,133.533189664603
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.5_fall=0.8",4.36498594008214,1.88650635689121,NA,133.155898235621
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.5_fall=1.0",4.36498512615627,1.88650148424258,NA,133.155898235612
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.8_fall=0.0",4.29789056461067,3.09887776619323,NA,132.489943689844
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.8_fall=0.2",4.33652656258098,2.68129974702666,NA,132.784994528106
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.8_fall=0.5",4.2227780177645,1.34606639721272,NA,133.74577235109
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.8_fall=0.8",4.30730031030654,1.7143045838639,NA,133.400381659963
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=0.8_fall=1.0",4.30730950834839,1.71430999223026,NA,133.40038165998
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=1.0_fall=0.0",4.29789475625176,3.09887347521602,NA,132.489943689795
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=1.0_fall=0.2",4.33652924241587,2.68128627867446,NA,132.784994528029
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=1.0_fall=0.5",4.22277523660179,1.34605950586593,NA,133.745772351076
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=1.0_fall=0.8",4.30730414074376,1.71430213187166,NA,133.400381659961
"528353180","forage_dynamic_multimodaldelta_alpha=0.0_rise=1.0_fall=1.0",4.30729757921463,1.71430895349637,NA,133.400381659979
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.0_fall=0.0",4.6978828025084,4.88982963978255,NA,127.451749856829
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.0_fall=0.2",4.5873233324503,4.79786126933225,NA,126.319790177909
"528353180","forage_dynamic_multimodaldelta_alpha=0.1_rise=0.0_fall=0.5",4.70133254503624,4.5066759574579,NA,126.893202682756
