"SID","Model","Beta_Frequency","Beta_Semantic","Beta_Phonological","Negative_Log_Likelihood_Optimized"
"528353180","forage_static",5.08920064712987,3.9851353469224,NA,127.121790073851
"528353180","forage_dynamic_simdrop",4.95124425293323,5.29789230292584,NA,126.760084338627
"528353180","forage_dynamic_multimodal_alpha=0.0",4.89229531083872,4.41884720789384,NA,127.076641928137
"528353180","forage_dynamic_multimodal_alpha=0.1",4.88827632291078,4.43269394631197,NA,127.903275381291
"528353180","forage_dynamic_multimodal_alpha=0.2",4.88827221350169,4.43269950848861,NA,127.903275381297
"528353180","forage_dynamic_multimodal_alpha=0.3",4.88827517084235,4.43269597646095,NA,127.90327538129
"528353180","forage_dynamic_multimodal_alpha=0.4",4.962165985242,4.62580628846113,NA,127.138294323322
"528353180","forage_dynamic_multimodal_alpha=0.5",4.96215244024627,4.62580029890596,NA,127.138294323326
"528353180","forage_dynamic_multimodal_alpha=0.6",4.96215607796081,4.62579991506396,NA,127.138294323317
"528353180","forage_dynamic_multimodal_alpha=0.7",4.96215126004535,4.62580095291965,NA,127.13829432333
"528353180","forage_dynamic_multimodal_alpha=0.8",4.98580748134041,4.72898406472815,NA,126.58623072724
"528353180","forage_dynamic_multimodal_alpha=0.9",4.95124130784555,5.29789371548934,NA,126.760084338645
"528353180","forage_dynamic_multimodal_alpha=1.0",4.95124906124542,5.29789095495006,NA,126.760084338611
"528353180","forage_dynamic_norms_associative",4.37435328481531,7.44491936718856,NA,128.368963748501
"528353180","forage_dynamic_norms_categorical",4.19295875417098,5.87375931480918,NA,129.807663055847
"528353180","forage_dynamic_delta_rise=0.0_fall=0.0",4.46360249759696,8.45942154971079,NA,127.83496461286
"528353180","forage_dynamic_delta_rise=0.0_fall=0.2",4.68295559342889,8.47591895879121,NA,126.229037411619
"528353180","forage_dynamic_delta_rise=0.0_fall=0.5",4.91394061877897,6.12755063088225,NA,125.474078096701
"528353180","forage_dynamic_delta_rise=0.0_fall=0.8",4.97156194009513,5.82627936507657,NA,125.764273936647
"528353180","forage_dynamic_delta_rise=0.0_fall=1.0",4.83528812893745,5.60794749730484,NA,124.11410394289
"528353180","forage_dynamic_delta_rise=0.2_fall=0.0",4.28125467432994,12.8033134774282,NA,125.255508190454
"528353180","forage_dynamic_delta_rise=0.2_fall=0.2",4.60412816320423,11.2812906503555,NA,122.790904346459
"528353180","forage_dynamic_delta_rise=0.2_fall=0.5",4.85888877494524,10.4027966985051,NA,121.597072181011
"528353180","forage_dynamic_delta_rise=0.2_fall=0.8",4.95069100570489,9.5340002769845,NA,122.495791809858
"528353180","forage_dynamic_delta_rise=0.2_fall=1.0",4.58928182643469,7.85974266703496,NA,121.608372134383
"528353180","forage_dynamic_delta_rise=0.5_fall=0.0",4.28125481285358,12.803322459,NA,125.255508190449
"528353180","forage_dynamic_delta_rise=0.5_fall=0.2",4.60413120656124,11.2812848291706,NA,122.790904346453
"528353180","forage_dynamic_delta_rise=0.5_fall=0.5",4.85888639445165,10.4027831294028,NA,121.597072181014
