"SID","Model","Beta_Frequency","Beta_Semantic","Beta_Phonological","Negative_Log_Likelihood_Optimized"
"883631457","forage_static",4.21104190706694,4.22200414555697,NA,154.246330719139
"883631457","forage_dynamic_simdrop",4.11917730618035,6.05892447212868,NA,149.37751173244
"883631457","forage_dynamic_multimodal_alpha=0.0",4.24107364089781,4.10079887237853,NA,155.790050726764
"883631457","forage_dynamic_multimodal_alpha=0.1",4.26015574119516,5.02725873396633,NA,155.195923777121
"883631457","forage_dynamic_multimodal_alpha=0.2",4.26015781847512,5.02725504346876,NA,155.195923777118
"883631457","forage_dynamic_multimodal_alpha=0.3",4.26015643136539,5.02725683883349,NA,155.195923777118
"883631457","forage_dynamic_multimodal_alpha=0.4",4.03228726026229,5.92255089560879,NA,150.476169293727
"883631457","forage_dynamic_multimodal_alpha=0.5",4.03229644526629,5.92255323921269,NA,150.47616929371
"883631457","forage_dynamic_multimodal_alpha=0.6",4.03229680768371,5.92254904082997,NA,150.476169293711
"883631457","forage_dynamic_multimodal_alpha=0.7",4.08441601376784,5.87362181170251,NA,150.216503423311
"883631457","forage_dynamic_multimodal_alpha=0.8",4.11917240179622,6.05892291422433,NA,149.377511732428
"883631457","forage_dynamic_multimodal_alpha=0.9",4.11917161606826,6.05891720456215,NA,149.377511732439
"883631457","forage_dynamic_multimodal_alpha=1.0",4.11917174084317,6.05891802281051,NA,149.377511732435
"883631457","forage_dynamic_norms_associative",4.21038852263693,5.64448747091303,NA,157.674094209663
"883631457","forage_dynamic_norms_categorical",4.21039150508218,5.64449472876841,NA,157.674094209692
"883631457","forage_dynamic_delta_rise=0.0_fall=0.0",3.98552232664465,6.55566020586029,NA,151.390883494846
"883631457","forage_dynamic_delta_rise=0.0_fall=0.2",3.91510569194699,6.47240716171964,NA,150.862578476523
"883631457","forage_dynamic_delta_rise=0.0_fall=0.5",3.84124261955936,6.53148797887007,NA,148.177578258852
"883631457","forage_dynamic_delta_rise=0.0_fall=0.8",3.84124239433008,6.53148956015251,NA,148.177578258851
"883631457","forage_dynamic_delta_rise=0.0_fall=1.0",3.84123941758851,6.53149174911505,NA,148.177578258854
"883631457","forage_dynamic_delta_rise=0.2_fall=0.0",3.98551462729336,6.55566008236214,NA,151.390883494828
"883631457","forage_dynamic_delta_rise=0.2_fall=0.2",3.91510378786227,6.47239239152207,NA,150.862578476591
"883631457","forage_dynamic_delta_rise=0.2_fall=0.5",3.84123714596284,6.53149078018595,NA,148.177578258859
"883631457","forage_dynamic_delta_rise=0.2_fall=0.8",3.84123878011765,6.53148856085675,NA,148.177578258855
"883631457","forage_dynamic_delta_rise=0.2_fall=1.0",3.84123800122464,6.53149019297384,NA,148.177578258856
"883631457","forage_dynamic_delta_rise=0.5_fall=0.0",3.94221717261727,6.46729676929747,NA,153.398374403451
"883631457","forage_dynamic_delta_rise=0.5_fall=0.2",3.87530450768913,6.38216775502552,NA,152.861366592465
