"SID","Model","Beta_Frequency","Beta_Semantic","Beta_Phonological","Negative_Log_Likelihood_Optimized"
"883631457","forage_static",4.44076343862494,3.46455010241608,NA,156.836827879527
"883631457","forage_dynamic_simdrop",4.19439457813544,5.10931564796562,NA,152.325645960149
"883631457","forage_dynamic_multimodal_alpha=0.0",4.4185122184335,3.13853950569974,NA,158.799848667998
"883631457","forage_dynamic_multimodal_alpha=0.1",4.31844576393767,3.96367520346064,NA,157.882987810286
"883631457","forage_dynamic_multimodal_alpha=0.2",4.31843871151175,3.96367697734541,NA,157.882987810317
"883631457","forage_dynamic_multimodal_alpha=0.3",4.31844899698628,3.96366563755483,NA,157.882987810265
"883631457","forage_dynamic_multimodal_alpha=0.4",4.30348002687052,3.99554936475131,NA,157.063863344179
"883631457","forage_dynamic_multimodal_alpha=0.5",4.20803142246586,4.62847323461948,NA,154.4469554824
"883631457","forage_dynamic_multimodal_alpha=0.6",4.12768256528581,5.16532522245044,NA,151.8610083476
"883631457","forage_dynamic_multimodal_alpha=0.7",4.127333313229,5.21684073850758,NA,152.241834987683
"883631457","forage_dynamic_multimodal_alpha=0.8",4.12733206780842,5.21684377645056,NA,152.241834987676
"883631457","forage_dynamic_multimodal_alpha=0.9",4.1273370720725,5.21685196090083,NA,152.241834987676
"883631457","forage_dynamic_multimodal_alpha=1.0",4.19439640080427,5.10931215807353,NA,152.325645960154
"883631457","forage_dynamic_norms_associative",4.28350170950747,4.97903406515962,NA,158.943031843812
"883631457","forage_dynamic_norms_categorical",4.28350562916548,4.97904017975499,NA,158.943031843814
"883631457","forage_dynamic_delta_rise=0.0_fall=0.0",4.11013400716388,5.88916111375036,NA,152.355756405953
"883631457","forage_dynamic_delta_rise=0.0_fall=0.2",4.11012777729965,5.88914866518753,NA,152.355756405989
"883631457","forage_dynamic_delta_rise=0.0_fall=0.5",4.09149881407083,5.8963094757833,NA,151.556926811751
"883631457","forage_dynamic_delta_rise=0.0_fall=0.8",4.09294331702951,5.80258260345197,NA,151.217121932618
"883631457","forage_dynamic_delta_rise=0.0_fall=1.0",4.10932681435318,5.86650388403811,NA,150.043651723079
"883631457","forage_dynamic_delta_rise=0.2_fall=0.0",4.11012902286431,5.88915534912263,NA,152.355756405956
"883631457","forage_dynamic_delta_rise=0.2_fall=0.2",4.11013542259782,5.88916201094274,NA,152.355756405959
